overall_rank,player_name,position,team,predicted_points,raw_vor,vor,schedule_adjusted_vor
29,Malik Nabers,WR,NYG,18.240000000000002,4.290000000000003,5.148000000000003,5.148000000000003
30,Josh Allen,QB,BUF,23.271250000000002,5.582500000000003,5.024250000000003,5.024250000000003
31,David Njoku,TE,CLE,13.5,3.5555555555555554,4.977777777777777,4.977777777777777
32,J.K. Dobbins,RB,LAC,14.753846153846155,3.2538461538461547,4.880769230769232,4.880769230769232
33,Jonnu Smith,TE,MIA,13.076470588235296,3.132026143790851,4.384836601307191,4.384836601307191
34,CeeDee Lamb,WR,DAL,17.560000000000002,3.610000000000003,4.332000000000003,4.332000000000003
35,Nico Collins,WR,HOU,17.55,3.6000000000000014,4.320000000000001,4.320000000000001
36,Bucky Irving,RB,TB,14.376470588235295,2.8764705882352946,4.314705882352942,4.314705882352942
37,Aaron Jones,RB,MIN,14.211764705882352,2.711764705882352,4.067647058823528,4.067647058823528
38,Taysom Hill,TE,NO,12.7925,2.848055555555556,3.987277777777778,3.987277777777778
39,Davante Adams,WR,NYJ,17.235714285714284,3.2857142857142847,3.9428571428571413,3.9428571428571413
40,Mike Evans,WR,TB,17.17142857142857,3.2214285714285715,3.8657142857142857,3.8657142857142857
41,Joe Burrow,QB,CIN,21.930588235294117,4.241838235294118,3.8176544117647064,3.8176544117647064
42,Baker Mayfield,QB,TB,21.51764705882353,3.8288970588235323,3.446007352941179,3.446007352941179
43,Brian Thomas Jr.,WR,JAX,16.705882352941178,2.7558823529411782,3.3070588235294136,3.3070588235294136
44,A.J. Brown,WR,PHI,16.684615384615384,2.7346153846153847,3.2815384615384615,3.2815384615384615
45,Travis Kelce,TE,KC,12.2125,2.2680555555555557,3.1752777777777776,3.1752777777777776
46,Drake London,WR,ATL,16.51764705882353,2.567647058823532,3.0811764705882383,3.0811764705882383
47,Jalen Hurts,QB,PHI,21.008,3.3192500000000003,2.9873250000000002,2.9873250000000002
48,Jayden Daniels,QB,WAS,20.930588235294117,3.241838235294118,2.917654411764706,2.917654411764706
49,Rachaad White,RB,TB,13.306666666666667,1.8066666666666666,2.71,2.71
50,Terry McLaurin,WR,WAS,15.75294117647059,1.8029411764705898,2.1635294117647077,2.1635294117647077
51,Jimmy Garoppolo,QB,LA,19.86,2.1712500000000006,1.9541250000000006,1.9541250000000006
52,D'Andre Swift,RB,CHI,12.617647058823529,1.117647058823529,1.6764705882352935,1.6764705882352935
53,DeVonta Smith,WR,PHI,15.338461538461539,1.3884615384615397,1.6661538461538477,1.6661538461538477
54,Mark Andrews,TE,BAL,11.105882352941178,1.1614379084967332,1.6260130718954264,1.6260130718954264
55,Tony Pollard,RB,TEN,12.543750000000001,1.043750000000001,1.5656250000000016,1.5656250000000016
56,Stefon Diggs,WR,HOU,15.24,1.290000000000001,1.5480000000000012,1.5480000000000012
57,Joe Milton III,QB,NE,19.240000000000002,1.5512500000000031,1.396125000000003,1.396125000000003
58,Sam LaPorta,TE,DET,10.9125,0.968055555555555,1.355277777777777,1.355277777777777
59,Ladd McConkey,WR,LAC,15.05625,1.106250000000001,1.3275000000000012,1.3275000000000012
60,Rico Dowdle,RB,DAL,12.3625,0.8625000000000007,1.293750000000001,1.293750000000001
61,Courtland Sutton,WR,DEN,15.01875,1.0687500000000014,1.2825000000000017,1.2825000000000017
62,Jared Goff,QB,DET,19.08588235294118,1.3971323529411812,1.257419117647063,1.257419117647063
63,Jaxon Smith-Njigba,WR,SEA,14.882352941176471,0.9323529411764717,1.118823529411766,1.118823529411766
64,Garrett Wilson,WR,NYJ,14.81764705882353,0.8676470588235308,1.041176470588237,1.041176470588237
65,Bo Nix,QB,DEN,18.658823529411762,0.9700735294117635,0.8730661764705872,0.8730661764705872
66,Najee Harris,RB,PIT,12.035294117647059,0.5352941176470587,0.802941176470588,0.802941176470588
67,Cooper Kupp,WR,LA,14.583333333333334,0.6333333333333346,0.7600000000000016,0.7600000000000016
68,Jakobi Meyers,WR,LV,14.533333333333333,0.5833333333333339,0.7000000000000007,0.7000000000000007
69,Zach Ertz,TE,WAS,10.435294117647059,0.4908496732026144,0.6871895424836602,0.6871895424836602
70,Kareem Hunt,RB,KC,11.953846153846154,0.453846153846154,0.680769230769231,0.680769230769231
71,Christian McCaffrey,RB,SF,11.950000000000001,0.45000000000000107,0.6750000000000016,0.6750000000000016
72,Michael Carter,RB,ARI,11.933333333333332,0.4333333333333318,0.6499999999999977,0.6499999999999977
73,Dallas Goedert,TE,PHI,10.36,0.4155555555555548,0.5817777777777766,0.5817777777777766
74,Sam Darnold,QB,MIN,18.115294117647057,0.42654411764705813,0.38388970588235233,0.38388970588235233
75,Rhamondre Stevenson,RB,NE,11.726666666666667,0.22666666666666657,0.33999999999999986,0.33999999999999986
76,Jerry Jeudy,WR,CLE,14.170588235294119,0.22058823529411953,0.2647058823529434,0.2647058823529434
77,Jordan Addison,WR,MIN,14.166666666666666,0.21666666666666679,0.2600000000000001,0.2600000000000001
78,Jameson Williams,WR,DET,14.146666666666668,0.196666666666669,0.23600000000000276,0.23600000000000276
79,Cade Otton,TE,TB,10.042857142857143,0.09841269841269806,0.13777777777777728,0.13777777777777728
80,Jauan Jennings,WR,SF,14.033333333333333,0.08333333333333393,0.10000000000000071,0.10000000000000071
81,Brock Purdy,QB,SF,17.790666666666667,0.10191666666666777,0.09172500000000099,0.09172500000000099
82,DJ Moore,WR,CHI,14.005882352941176,0.05588235294117716,0.06705882352941259,0.06705882352941259
83,Evan Engram,TE,JAX,9.944444444444445,0.0,0.0,0.0
84,Tony Jones,RB,ARI,11.5,0.0,0.0,0.0
85,Adam Thielen,WR,CAR,13.95,0.0,0.0,0.0
86,Patrick Mahomes,QB,KC,17.68875,0.0,0.0,0.0
87,Tyrell Shavers,WR,BUF,13.9,-0.049999999999998934,-0.05999999999999872,-0.05999999999999872
88,Pat Freiermuth,TE,PIT,9.9,-0.04444444444444429,-0.062222222222222,-0.062222222222222
89,Brian Robinson,RB,WAS,11.414285714285715,-0.08571428571428541,-0.12857142857142811,-0.12857142857142811
90,Kyler Murray,QB,ARI,17.48470588235294,-0.204044117647058,-0.1836397058823522,-0.1836397058823522
91,Rashid Shaheed,WR,NO,13.633333333333335,-0.31666666666666465,-0.37999999999999756,-0.37999999999999756
92,Tucker Kraft,TE,GB,9.605882352941178,-0.33856209150326677,-0.47398692810457344,-0.47398692810457344
93,Austin Ekeler,RB,WAS,11.025,-0.47499999999999964,-0.7124999999999995,-0.7124999999999995
94,Justin Herbert,QB,LAC,16.788235294117648,-0.900514705882351,-0.810463235294116,-0.810463235294116
95,Zach Charbonnet,RB,SEA,10.805882352941177,-0.6941176470588228,-1.0411764705882343,-1.0411764705882343
96,Tua Tagovailoa,QB,MIA,16.507272727272728,-1.181477272727271,-1.063329545454544,-1.063329545454544
97,Josh Downs,WR,IND,13.014285714285714,-0.935714285714285,-1.122857142857142,-1.122857142857142
98,Tyrone Tracy Jr.,RB,NYG,10.723529411764707,-0.7764705882352931,-1.1647058823529397,-1.1647058823529397
99,Hunter Henry,TE,NE,9.0875,-0.8569444444444443,-1.199722222222222,-1.199722222222222
100,Tyreek Hill,WR,MIA,12.835294117647058,-1.1147058823529417,-1.3376470588235299,-1.3376470588235299
101,DK Metcalf,WR,SEA,12.746666666666666,-1.2033333333333331,-1.4439999999999997,-1.4439999999999997
102,Tyler Higbee,TE,LA,8.866666666666667,-1.0777777777777775,-1.5088888888888885,-1.5088888888888885
103,Mike Gesicki,TE,CIN,8.84375,-1.1006944444444446,-1.5409722222222224,-1.5409722222222224
104,Russell Wilson,QB,PIT,15.707272727272727,-1.9814772727272718,-1.7833295454545446,-1.7833295454545446
105,T.J. Hockenson,TE,MIN,8.65,-1.2944444444444443,-1.812222222222222,-1.812222222222222
106,Geno Smith,QB,SEA,15.647058823529411,-2.0416911764705876,-1.8375220588235288,-1.8375220588235288
107,Cole Kmet,TE,CHI,8.6,-1.344444444444445,-1.882222222222223,-1.882222222222223
108,Jordan Love,QB,GB,15.590666666666667,-2.0980833333333315,-1.8882749999999984,-1.8882749999999984
109,Zack Moss,RB,CIN,10.2375,-1.2624999999999993,-1.893749999999999,-1.893749999999999
110,Zay Flowers,WR,BAL,12.323529411764707,-1.6264705882352928,-1.9517647058823513,-1.9517647058823513
111,Keenan Allen,WR,CHI,12.293333333333333,-1.6566666666666663,-1.9879999999999995,-1.9879999999999995
112,Joshua Dobbs,QB,SF,15.419999999999998,-2.2687500000000007,-2.0418750000000006,-2.0418750000000006
113,Khalil Shakir,WR,BUF,12.166666666666666,-1.7833333333333332,-2.1399999999999997,-2.1399999999999997
114,Marcus Mariota,QB,WAS,15.253333333333336,-2.4354166666666632,-2.191874999999997,-2.191874999999997
115,Darnell Mooney,WR,ATL,12.075000000000001,-1.8749999999999982,-2.249999999999998,-2.249999999999998
116,Aaron Rodgers,QB,NYJ,15.092941176470587,-2.5958088235294117,-2.3362279411764706,-2.3362279411764706
117,Derek Carr,QB,NO,15.09,-2.598749999999999,-2.3388749999999994,-2.3388749999999994
118,Isaiah Likely,TE,BAL,8.246666666666666,-1.6977777777777785,-2.3768888888888897,-2.3768888888888897
119,Caleb Williams,QB,CHI,14.97294117647059,-2.715808823529409,-2.4442279411764685,-2.4442279411764685
120,Tay Martin,WR,TEN,11.9,-2.049999999999999,-2.4599999999999986,-2.4599999999999986
121,Juwan Johnson,TE,NO,8.186666666666667,-1.7577777777777772,-2.460888888888888,-2.460888888888888
122,Alexander Mattison,RB,LV,9.814285714285715,-1.685714285714285,-2.5285714285714276,-2.5285714285714276
123,Anthony Richardson,QB,IND,14.850909090909092,-2.8378409090909074,-2.5540568181818166,-2.5540568181818166
124,George Pickens,WR,PIT,11.742857142857144,-2.2071428571428555,-2.6485714285714264,-2.6485714285714264
125,Calvin Ridley,WR,TEN,11.71764705882353,-2.232352941176469,-2.6788235294117624,-2.6788235294117624
126,Xavier Worthy,WR,KC,11.7,-2.25,-2.6999999999999997,-2.6999999999999997
127,Quentin Johnston,WR,LAC,11.646666666666668,-2.303333333333331,-2.763999999999997,-2.763999999999997
128,Ameer Abdullah,RB,LV,9.63076923076923,-1.8692307692307697,-2.8038461538461545,-2.8038461538461545
129,Trevor Lawrence,QB,JAX,14.569999999999999,-3.1187500000000004,-2.8068750000000002,-2.8068750000000002
130,Dak Prescott,QB,DAL,14.565,-3.1237499999999994,-2.8113749999999995,-2.8113749999999995
131,Jayden Reed,WR,GB,11.588235294117647,-2.3617647058823525,-2.834117647058823,-2.834117647058823
132,Marvin Harrison Jr.,WR,ARI,11.558823529411764,-2.391176470588235,-2.8694117647058817,-2.8694117647058817
133,Jordan Mason,RB,SF,9.583333333333334,-1.916666666666666,-2.874999999999999,-2.874999999999999
134,Jerome Ford,RB,CLE,9.571428571428571,-1.9285714285714288,-2.8928571428571432,-2.8928571428571432
135,Tanner McKee,QB,PHI,14.41,-3.2787499999999987,-2.950874999999999,-2.950874999999999
136,Tyjae Spears,RB,TEN,9.466666666666667,-2.033333333333333,-3.05,-3.05
137,Dalton Kincaid,TE,BUF,7.753846153846154,-2.190598290598291,-3.066837606837607,-3.066837606837607
138,Kyle Pitts,TE,ATL,7.717647058823529,-2.226797385620916,-3.1175163398692822,-3.1175163398692822
139,Joe Flacco,QB,IND,14.14857142857143,-3.5401785714285694,-3.1861607142857125,-3.1861607142857125
140,Tyler Conklin,TE,NYJ,7.61875,-2.3256944444444443,-3.255972222222222,-3.255972222222222
141,Javonte Williams,RB,DEN,9.288235294117648,-2.211764705882352,-3.3176470588235283,-3.3176470588235283
142,Bryce Young,QB,CAR,13.930000000000001,-3.7587499999999974,-3.3828749999999976,-3.3828749999999976
143,Deebo Samuel Sr.,WR,SF,11.114285714285714,-2.8357142857142854,-3.4028571428571426,-3.4028571428571426
144,Jake Ferguson,TE,DAL,7.457142857142857,-2.4873015873015873,-3.482222222222222,-3.482222222222222
145,Noah Fant,TE,SEA,7.428571428571429,-2.515873015873016,-3.5222222222222217,-3.5222222222222217
146,Rashod Bateman,WR,BAL,10.912500000000001,-3.037499999999998,-3.6449999999999974,-3.6449999999999974
147,Will Dissly,TE,LAC,7.34,-2.604444444444445,-3.6462222222222223,-3.6462222222222223
148,Drake Maye,QB,NE,13.626153846153844,-4.062596153846155,-3.6563365384615394,-3.6563365384615394
149,Daniel Jones,QB,MIN,13.530000000000001,-4.158749999999998,-3.742874999999998,-3.742874999999998
150,Wan'Dale Robinson,WR,NYG,10.747058823529413,-3.2029411764705866,-3.843529411764704,-3.843529411764704
151,Matthew Stafford,QB,LA,13.41125,-4.277499999999998,-3.8497499999999985,-3.8497499999999985
152,Chig Okonkwo,TE,TEN,7.1000000000000005,-2.844444444444444,-3.9822222222222217,-3.9822222222222217
153,Noah Gray,TE,KC,7.08125,-2.863194444444445,-4.008472222222222,-4.008472222222222
154,Allen Lazard,WR,NYJ,10.5,-3.4499999999999993,-4.139999999999999,-4.139999999999999
155,Dalton Schultz,TE,HOU,6.952941176470588,-2.9915032679738562,-4.188104575163399,-4.188104575163399
156,Nick Westbrook-Ikhine,WR,TEN,10.438461538461537,-3.5115384615384624,-4.213846153846155,-4.213846153846155
157,Travis Etienne,RB,JAX,8.68,-2.8200000000000003,-4.23,-4.23
158,Jalen McMillan,WR,TB,10.415384615384616,-3.5346153846153836,-4.24153846153846,-4.24153846153846
159,C.J. Stroud,QB,HOU,12.963529411764705,-4.725220588235294,-4.252698529411765,-4.252698529411765
160,Payne Durham,TE,TB,6.9,-3.0444444444444443,-4.2622222222222215,-4.2622222222222215
161,Devin Culp,TE,TB,6.8999999999999995,-3.044444444444445,-4.262222222222223,-4.262222222222223
162,Foster Moreau,TE,NO,6.886666666666667,-3.057777777777778,-4.280888888888889,-4.280888888888889
163,Michael Pittman,WR,IND,10.3625,-3.5874999999999986,-4.304999999999998,-4.304999999999998
164,Tank Bigsby,RB,JAX,8.6,-2.9000000000000004,-4.3500000000000005,-4.3500000000000005
165,Theo Johnson,TE,NYG,6.81,-3.134444444444445,-4.388222222222223,-4.388222222222223
166,Justice Hill,RB,BAL,8.473333333333334,-3.0266666666666655,-4.539999999999998,-4.539999999999998
167,Romeo Doubs,WR,GB,10.161538461538461,-3.7884615384615383,-4.546153846153846,-4.546153846153846
168,Kirk Cousins,QB,ATL,12.594285714285714,-5.094464285714285,-4.585017857142856,-4.585017857142856
169,Alec Pierce,WR,IND,10.0875,-3.862499999999999,-4.634999999999999,-4.634999999999999
170,Tank Dell,WR,HOU,10.0,-3.9499999999999993,-4.739999999999999,-4.739999999999999
171,Jaylen Waddle,WR,MIA,9.973333333333333,-3.9766666666666666,-4.771999999999999,-4.771999999999999
172,Brenton Strange,TE,JAX,6.507142857142857,-3.4373015873015875,-4.812222222222222,-4.812222222222222
173,Jaylen Warren,RB,PIT,8.273333333333333,-3.2266666666666666,-4.84,-4.84
174,Austin Hooper,TE,NE,6.3882352941176475,-3.556209150326797,-4.978692810457516,-4.978692810457516
175,Kristian Wilkerson,WR,LV,9.8,-4.149999999999999,-4.979999999999998,-4.979999999999998
176,Tyler Huntley,QB,MIA,12.132,-5.556749999999999,-5.001074999999999,-5.001074999999999
177,Isiah Pacheco,RB,KC,8.12857142857143,-3.37142857142857,-5.057142857142855,-5.057142857142855
178,Mason Rudolph,QB,TEN,11.975,-5.713749999999999,-5.1423749999999995,-5.1423749999999995
179,Jameis Winston,QB,CLE,11.92181818181818,-5.766931818181819,-5.190238636363637,-5.190238636363637
180,Justin Fields,QB,PIT,11.914,-5.774749999999999,-5.197274999999999,-5.197274999999999
181,Chris Olave,WR,NO,9.5875,-4.362499999999999,-5.2349999999999985,-5.2349999999999985
182,Nick Chubb,RB,CLE,7.9125,-3.5875000000000004,-5.3812500000000005,-5.3812500000000005
183,Amari Cooper,WR,BUF,9.438461538461539,-4.511538461538461,-5.413846153846152,-5.413846153846152
184,Ricky Pearsall,WR,SF,9.35,-4.6,-5.52,-5.52
185,Josh Oliver,TE,MIN,5.9818181818181815,-3.962626262626263,-5.547676767676768,-5.547676767676768
186,Drew Lock,QB,NYG,11.448571428571428,-6.2401785714285705,-5.616160714285714,-5.616160714285714
187,Demario Douglas,WR,NE,9.231250000000001,-4.718749999999998,-5.662499999999998,-5.662499999999998
188,DeAndre Hopkins,WR,KC,9.1875,-4.762499999999999,-5.714999999999999,-5.714999999999999
189,Marquise Brown,WR,KC,9.05,-4.899999999999999,-5.879999999999998,-5.879999999999998
190,Luke Schoonmaker,TE,DAL,5.71,-4.234444444444445,-5.928222222222222,-5.928222222222222
191,Jordan Akins,TE,CLE,5.6875,-4.256944444444445,-5.959722222222222,-5.959722222222222
192,Jalen Tolbert,WR,DAL,8.941176470588236,-5.008823529411764,-6.010588235294116,-6.010588235294116
193,Cedric Tillman,WR,CLE,8.933333333333334,-5.016666666666666,-6.019999999999999,-6.019999999999999
194,Tommy Tremble,TE,CAR,5.64,-4.304444444444445,-6.026222222222223,-6.026222222222223
195,Brandon Aiyuk,WR,SF,8.914285714285715,-5.035714285714285,-6.042857142857142,-6.042857142857142
196,Deshaun Watson,QB,CLE,10.959999999999999,-6.72875,-6.055875,-6.055875
197,AJ Barner,TE,SEA,5.607142857142857,-4.337301587301588,-6.072222222222223,-6.072222222222223
198,Christian Kirk,WR,JAX,8.8625,-5.087499999999999,-6.104999999999998,-6.104999999999998
199,Isaac Guerendo,RB,SF,7.4,-4.1,-6.1499999999999995,-6.1499999999999995
200,Jordan Whittington,WR,LA,8.75,-5.199999999999999,-6.239999999999999,-6.239999999999999
201,Ray Davis,RB,BUF,7.25625,-4.24375,-6.3656250000000005,-6.3656250000000005
202,Keon Coleman,WR,BUF,8.576923076923077,-5.373076923076923,-6.447692307692307,-6.447692307692307
203,Rome Odunze,WR,CHI,8.523529411764706,-5.4264705882352935,-6.511764705882352,-6.511764705882352
204,Aidan O'Connell,QB,LV,10.386666666666667,-7.302083333333332,-6.5718749999999995,-6.5718749999999995
205,Jalen Coker,WR,CAR,8.414545454545454,-5.535454545454545,-6.642545454545454,-6.642545454545454
206,Ray-Ray McCloud,WR,ATL,8.382352941176471,-5.567647058823528,-6.681176470588234,-6.681176470588234
207,Miles Sanders,RB,CAR,7.027272727272728,-4.472727272727272,-6.709090909090907,-6.709090909090907
208,Xavier Legette,WR,CAR,8.34,-5.609999999999999,-6.731999999999999,-6.731999999999999
209,Tyrod Taylor,QB,NYJ,10.03,-7.6587499999999995,-6.892875,-6.892875
210,Devaughn Vele,WR,DEN,8.192307692307692,-5.757692307692308,-6.909230769230769,-6.909230769230769
211,Will Levis,QB,TEN,9.995,-7.69375,-6.9243749999999995,-6.9243749999999995
212,Stone Smartt,TE,LAC,4.971428571428571,-4.973015873015874,-6.962222222222223,-6.962222222222223
213,Kayshon Boutte,WR,NE,8.126666666666667,-5.823333333333332,-6.987999999999999,-6.987999999999999
214,Diontae Johnson,WR,HOU,8.100000000000001,-5.849999999999998,-7.019999999999997,-7.019999999999997
215,Marvin Mims Jr.,WR,DEN,8.09375,-5.856249999999999,-7.027499999999999,-7.027499999999999
216,Sincere McCormick,RB,LV,6.800000000000001,-4.699999999999999,-7.049999999999999,-7.049999999999999
217,Andy Dalton,QB,CAR,9.826666666666666,-7.862083333333333,-7.075875,-7.075875
218,Ja'Tavion Sanders,TE,CAR,4.88,-5.064444444444445,-7.090222222222222,-7.090222222222222
219,Gardner Minshew,QB,LV,9.632000000000001,-8.056749999999997,-7.2510749999999975,-7.2510749999999975
220,Spencer Rattler,QB,NO,9.611428571428572,-8.077321428571427,-7.269589285714284,-7.269589285714284
221,Mac Jones,QB,JAX,9.608,-8.080749999999998,-7.272674999999999,-7.272674999999999
222,Noah Brown,WR,WAS,7.845454545454547,-6.104545454545453,-7.3254545454545426,-7.3254545454545426
223,Michael Wilson,WR,ARI,7.78125,-6.168749999999999,-7.402499999999999,-7.402499999999999
224,Grant Calcaterra,TE,PHI,4.6000000000000005,-5.344444444444444,-7.482222222222221,-7.482222222222221
225,Roschon Johnson,RB,CHI,6.45,-5.05,-7.574999999999999,-7.574999999999999
226,Olamide Zaccheaus,WR,WAS,7.626666666666667,-6.323333333333332,-7.587999999999998,-7.587999999999998
227,Devin Singletary,RB,NYG,6.44,-5.06,-7.59,-7.59
228,Tre Tucker,WR,LV,7.605882352941177,-6.344117647058822,-7.612941176470587,-7.612941176470587
229,Erick All,TE,CIN,4.4750000000000005,-5.469444444444444,-7.657222222222221,-7.657222222222221
230,Cooper Rush,QB,DAL,9.13,-8.558749999999998,-7.702874999999999,-7.702874999999999
231,Christian Watson,WR,GB,7.521428571428571,-6.428571428571428,-7.7142857142857135,-7.7142857142857135
232,Parker Washington,WR,JAX,7.461538461538462,-6.488461538461538,-7.786153846153844,-7.786153846153844
233,Colby Parkinson,TE,LA,4.36,-5.584444444444444,-7.8182222222222215,-7.8182222222222215
234,Josh Whyle,TE,TEN,4.342857142857143,-5.601587301587301,-7.8422222222222215,-7.8422222222222215
235,Tyler Allgeier,RB,ATL,6.247058823529412,-5.252941176470588,-7.879411764705882,-7.879411764705882
236,Sean Tucker,RB,TB,6.245454545454546,-5.254545454545454,-7.881818181818181,-7.881818181818181
237,Cam Akers,RB,MIN,6.213333333333334,-5.286666666666666,-7.93,-7.93
238,Tanner Hudson,TE,CIN,4.277777777777778,-5.666666666666667,-7.933333333333334,-7.933333333333334
239,Michael Penix Jr.,QB,ATL,8.82,-8.868749999999999,-7.981874999999999,-7.981874999999999
240,Dawson Knox,TE,BUF,4.2214285714285715,-5.723015873015873,-8.012222222222222,-8.012222222222222
241,Demarcus Robinson,WR,LA,7.264705882352941,-6.685294117647058,-8.02235294117647,-8.02235294117647
242,Antonio Gibson,RB,NE,6.082352941176471,-5.417647058823529,-8.126470588235293,-8.126470588235293
243,Jaleel McLaughlin,RB,DEN,6.075,-5.425,-8.1375,-8.1375
244,Josh Palmer,WR,LAC,7.16,-6.789999999999999,-8.147999999999998,-8.147999999999998
245,Malik Willis,QB,GB,8.633333333333335,-9.055416666666664,-8.149874999999998,-8.149874999999998
246,Tyler Lockett,WR,SEA,7.117647058823529,-6.83235294117647,-8.198823529411763,-8.198823529411763
247,Elijah Moore,WR,CLE,7.111764705882353,-6.838235294117646,-8.205882352941174,-8.205882352941174
248,Calvin Austin III,WR,PIT,7.105882352941176,-6.844117647058823,-8.212941176470588,-8.212941176470588
249,Kene Nwangwu,RB,NYJ,6.0,-5.5,-8.25,-8.25
250,Charlie Kolar,TE,BAL,4.042857142857143,-5.901587301587302,-8.262222222222222,-8.262222222222222
251,Nick Vannett,TE,TEN,4.041666666666667,-5.902777777777778,-8.263888888888888,-8.263888888888888
252,Andrei Iosivas,WR,CIN,7.052941176470589,-6.89705882352941,-8.276470588235291,-8.276470588235291
253,Jamison Crowder,WR,WAS,7.05,-6.8999999999999995,-8.28,-8.28
254,Patrick Taylor,RB,SF,5.96,-5.54,-8.31,-8.31
255,Jalen Nailor,WR,MIN,7.0,-6.949999999999999,-8.339999999999998,-8.339999999999998
256,Raheem Mostert,RB,MIA,5.908333333333334,-5.591666666666666,-8.3875,-8.3875
257,Brandin Cooks,WR,DAL,6.959999999999999,-6.99,-8.388,-8.388
258,KaVontae Turpin,WR,DAL,6.946666666666667,-7.003333333333332,-8.403999999999998,-8.403999999999998
259,Darius Slayton,WR,NYG,6.875,-7.074999999999999,-8.489999999999998,-8.489999999999998
260,Gus Edwards,RB,LAC,5.827272727272728,-5.672727272727272,-8.509090909090908,-8.509090909090908
261,E.J. Jenkins,TE,PHI,3.85,-6.094444444444445,-8.532222222222222,-8.532222222222222
262,Nikko Remigio,WR,KC,6.800000000000001,-7.149999999999999,-8.579999999999998,-8.579999999999998
263,Daniel Bellinger,TE,NYG,3.7857142857142856,-6.158730158730159,-8.622222222222222,-8.622222222222222
264,Bub Means,WR,NO,6.7,-7.249999999999999,-8.7,-8.7
265,Emanuel Wilson,RB,GB,5.647058823529412,-5.852941176470588,-8.779411764705882,-8.779411764705882
266,Tutu Atwell,WR,LA,6.593333333333334,-7.356666666666666,-8.827999999999998,-8.827999999999998
267,Nate Adkins,TE,DEN,3.625,-6.319444444444445,-8.847222222222221,-8.847222222222221
268,Marquez Valdes-Scantling,WR,NO,6.5,-7.449999999999999,-8.94,-8.94
269,Dontayvion Wicks,WR,GB,6.5,-7.449999999999999,-8.94,-8.94
270,Harrison Bryant,TE,LV,3.5200000000000005,-6.424444444444444,-8.994222222222222,-8.994222222222222
271,Elijah Higgins,TE,ARI,3.5142857142857147,-6.43015873015873,-9.002222222222223,-9.002222222222223
272,Brock Wright,TE,DET,3.5,-6.444444444444445,-9.022222222222222,-9.022222222222222
273,Johnny Mundt,TE,MIN,3.476923076923077,-6.467521367521368,-9.054529914529914,-9.054529914529914
274,Cody White,WR,SEA,6.4,-7.549999999999999,-9.059999999999999,-9.059999999999999
275,Darnell Washington,TE,PIT,3.4615384615384617,-6.482905982905983,-9.076068376068376,-9.076068376068376
