overall_rank,player_name,position,team,predicted_points,raw_vor,vor,schedule_adjusted_vor
23,Trey McBride,TE,ARI,23.5044008060122,7.710946590638844,10.79532522689438,10.79532522689438
24,Garrett Wilson,WR,NYJ,29.476824263393123,8.504181820929126,10.205018185114952,10.205018185114952
25,Baker Mayfield,QB,TB,46.632466576475466,10.986839417923967,9.88815547613157,9.923678634048265
26,Courtland Sutton,WR,DEN,29.08136757815603,8.108725135692033,9.73047016283044,9.73047016283044
27,Lamar Jackson,QB,BAL,46.77896773524845,11.133340576696952,10.020006519027257,9.70299206988578
28,Alvin Kamara,RB,NO,29.802309265181286,6.457709637902624,9.686564456853937,9.686564456853937
29,Ladd McConkey,WR,LAC,29.027903252201135,8.055260809737138,9.666312971684565,9.666312971684565
30,A.J. Brown,WR,PHI,28.903911109295205,7.931268666831208,9.51752240019745,9.51752240019745
31,Joe Burrow,QB,CIN,45.866205204057,10.220578045505505,9.198520240954954,8.975049096282467
32,Breece Hall,RB,NYJ,29.260907721837274,5.916308094558612,8.874462141837919,8.874462141837919
33,Chuba Hubbard,RB,CAR,29.188044482412455,5.843444855133793,8.76516728270069,8.76516728270069
34,Jaxon Smith-Njigba,WR,SEA,28.025423185449593,7.052780742985597,8.463336891582715,8.463336891582715
35,Chase Brown,RB,CIN,28.921585681182826,5.5769860539041645,8.365479080856247,8.365479080856247
36,CeeDee Lamb,WR,DAL,27.76947510375619,6.796832661292193,8.15619919355063,8.15619919355063
37,James Conner,RB,ARI,27.962167329069505,4.617567701790843,6.926351552686265,6.926351552686265
38,Mark Andrews,TE,BAL,20.327204147247382,4.533749931874027,6.347249904623638,6.347249904623638
39,Jared Goff,QB,DET,42.87599237815641,7.230365219604913,6.507328697644422,6.204890793452761
40,Jordan Addison,WR,MIN,25.879106859213934,4.906464416749937,5.887757300099925,5.887757300099925
41,Mike Evans,WR,TB,25.730027995264038,4.7573855528000415,5.708862663360049,5.708862663360049
42,Tee Higgins,WR,CIN,25.678000125728445,4.705357683264449,5.646429219917338,5.646429219917338
43,Jonnu Smith,TE,MIA,19.693774064867718,3.9003198494943625,5.4604477892921075,5.4604477892921075
44,Najee Harris,RB,PIT,26.7972881983315,3.452688571052839,5.1790328565792585,5.1790328565792585
45,Davante Adams,WR,NYJ,25.257528865857157,4.284886423393161,5.141863708071793,5.141863708071793
46,Nico Collins,WR,HOU,25.057042696121247,4.08440025365725,4.9012803043887,4.9012803043887
47,DeVonta Smith,WR,PHI,24.89784498540782,3.925202542943822,4.710243051532586,4.710243051532586
48,D'Andre Swift,RB,CHI,26.3959288753812,3.0513292481025367,4.576993872153805,4.576993872153805
49,Jameson Williams,WR,DET,24.78028589522417,3.807643452760175,4.569172143312209,4.569172143312209
50,Marvin Harrison Jr.,WR,ARI,24.768826922471334,3.796184480007337,4.5554213760088045,4.5554213760088045
51,Sam Darnold,QB,MIN,40.71726764974307,5.071640491191573,4.564476442072416,4.249405257242303
52,Jerry Jeudy,WR,CLE,24.507170235773714,3.5345277933097172,4.2414333519716605,4.2414333519716605
53,Tyrone Tracy Jr.,RB,NYG,26.04816315251069,2.7035635252320276,4.055345287848041,4.055345287848041
54,Sam LaPorta,TE,DET,18.65838039356249,2.8649261781891333,4.010896649464787,4.010896649464787
55,Keenan Allen,WR,CHI,24.11448287942388,3.141840436959882,3.770208524351858,3.770208524351858
56,Josh Allen,QB,BUF,39.72328683451779,4.077659675966295,3.6698937083696657,3.608670011389421
57,J.K. Dobbins,RB,LAC,25.451036183140126,2.106436555861464,3.159654833792196,3.159654833792196
58,Travis Kelce,TE,KC,18.012186428172857,2.2187322127995017,3.1062250979193022,3.1062250979193022
59,DJ Moore,WR,CHI,23.548975952155704,2.5763335096917075,3.0916002116300487,3.0916002116300487
60,Pat Freiermuth,TE,PIT,17.885643415011295,2.0921891996379394,2.929064879493115,2.929064879493115
61,Zach Ertz,TE,WAS,17.83966279338984,2.0462085780164863,2.8646920092230808,2.8646920092230808
62,Rhamondre Stevenson,RB,NE,25.24852282608208,1.9039231988034189,2.8558847982051283,2.8558847982051283
63,Tony Pollard,RB,TEN,25.21015753470574,1.8655579074270783,2.7983368611406174,2.7983368611406174
64,Jauan Jennings,WR,SF,23.28050472253816,2.307862280074165,2.7694347360889977,2.7694347360889977
65,Tyreek Hill,WR,MIA,23.26389353565512,2.291251093191125,2.74950131182935,2.74950131182935
66,Jayden Daniels,QB,WAS,38.82026363807245,3.1746364795209487,2.857172831568854,2.7351834935345964
67,Jayden Reed,WR,GB,23.087560207956685,2.114917765492688,2.5379013185912256,2.5379013185912256
68,Alec Pierce,WR,IND,22.995586907904766,2.0229444654407693,2.427533358528923,2.427533358528923
69,Rashod Bateman,WR,BAL,22.764680055788023,1.7920376133240268,2.150445135988832,2.150445135988832
70,Geno Smith,QB,SEA,37.799208043882274,2.1535808853307756,1.9382227967976982,1.8874712230521744
71,Rico Dowdle,RB,DAL,24.5205447844546,1.1759451571759385,1.7639177357639078,1.7639177357639078
72,Brian Robinson,RB,WAS,24.507678472320972,1.1630788450423104,1.7446182675634656,1.7446182675634656
73,Tank Bigsby,RB,JAX,24.507678472320972,1.1630788450423104,1.7446182675634656,1.7446182675634656
74,Tucker Kraft,TE,GB,17.019746865776348,1.2262926504029927,1.7168097105641897,1.7168097105641897
75,Kyler Murray,QB,ARI,37.032918797015235,1.3872916384637364,1.2485624746173627,1.253528328200564
76,Cade Otton,TE,TB,16.682919778346378,0.8894655629730224,1.2452517881622311,1.2452517881622311
77,David Njoku,TE,CLE,16.48181587779842,0.6883616624250664,0.9637063273950929,0.9637063273950929
78,Patrick Mahomes,QB,KC,36.15200631702721,0.5063791584757098,0.4557412426281388,0.4542145485662038
79,Bo Nix,QB,DEN,36.107119685343775,0.46149252679227715,0.41534327411304944,0.3923570482876639
80,Kenneth Walker III,RB,SEA,23.586446485658037,0.24184685837937536,0.36277028756906304,0.36277028756906304
81,Justin Herbert,QB,LAC,35.703236958428,0.057609799876502166,0.05184881988885195,0.04930636122063515
82,Zach Charbonnet,RB,SEA,23.36446474864334,0.019865121364677663,0.029797682047016494,0.029797682047016494
83,Mike Gesicki,TE,CIN,15.793454215373355,0.0,0.0,0.0
84,DK Metcalf,WR,SEA,20.972642442463997,0.0,0.0,0.0
85,Brock Purdy,QB,SF,35.6456271585515,0.0,0.0,0.0
86,Rachaad White,RB,TB,23.34459962727866,0.0,0.0,0.0
87,Hunter Henry,TE,NE,15.688099749824971,-0.10535446554838401,-0.14749625176773762,-0.14749625176773762
88,Darnell Mooney,WR,ATL,20.82994611050846,-0.14269633195553766,-0.17123559834664517,-0.17123559834664517
89,Josh Downs,WR,IND,20.813444731750568,-0.15919771071342836,-0.19103725285611403,-0.19103725285611403
90,Jakobi Meyers,WR,LV,20.574785120599255,-0.3978573218647412,-0.4774287862376894,-0.4774287862376894
91,Jalen Hurts,QB,PHI,34.866169538805345,-0.7794576197461538,-0.7015118577715385,-0.7235949184952282
92,Xavier Worthy,WR,KC,20.357909810915313,-0.6147326315486836,-0.7376791578584203,-0.7376791578584203
93,Puka Nacua,WR,LA,20.279083635410597,-0.6935588070533996,-0.8322705684640794,-0.8322705684640794
94,Calvin Ridley,WR,TEN,20.202933103633598,-0.769709338830399,-0.9236512065964788,-0.9236512065964788
95,Quentin Johnston,WR,LAC,20.16621069553042,-0.8064317469335762,-0.9677180963202914,-0.9677180963202914
96,Zay Flowers,WR,BAL,20.10271385764451,-0.8699285848194869,-1.0439143017833843,-1.0439143017833843
97,Khalil Shakir,WR,BUF,20.07631207776503,-0.8963303646989651,-1.0755964376387581,-1.0755964376387581
98,George Pickens,WR,PIT,20.02336949322262,-0.9492729492413758,-1.139127539089651,-1.139127539089651
99,Aaron Rodgers,QB,NYJ,34.3451263579549,-1.3005008005965948,-1.1704507205369354,-1.1465776679156685
100,Kyle Pitts,TE,ATL,14.956660673944834,-0.8367935414285217,-1.1715109579999303,-1.1715109579999303
101,Caleb Williams,QB,CHI,34.2089067572693,-1.4367204012822015,-1.2930483611539814,-1.2624783319223638
102,Juwan Johnson,TE,NO,14.853564938244794,-0.939889277128561,-1.3158449879799852,-1.3158449879799852
103,Jake Ferguson,TE,DAL,14.847424781329543,-0.9460294340438118,-1.3244412076613363,-1.3244412076613363
104,Michael Pittman,WR,IND,19.840084094083902,-1.132558348380094,-1.3590700180561128,-1.3590700180561128
105,Jordan Mason,RB,SF,22.409349866822136,-0.9352497604565251,-1.4028746406847876,-1.4028746406847876
106,Cooper Kupp,WR,LA,19.67554573528888,-1.2970967071751183,-1.556516048610142,-1.556516048610142
107,Nick Westbrook-Ikhine,WR,TEN,19.54397764551832,-1.4286647969456752,-1.71439775633481,-1.71439775633481
108,Jalen McMillan,WR,TB,19.402508019246543,-1.5701344232174534,-1.884161307860944,-1.884161307860944
109,Tyler Conklin,TE,NYJ,14.356022231656834,-1.4374319837165217,-2.0124047772031304,-2.0124047772031304
110,Jalen Tolbert,WR,DAL,19.17045850712318,-1.8021839353408176,-2.162620722408981,-2.162620722408981
111,Demarcus Robinson,WR,LA,19.17045850712318,-1.8021839353408176,-2.162620722408981,-2.162620722408981
112,Dalton Schultz,TE,HOU,14.207707042169764,-1.5857471732035915,-2.220046042485028,-2.220046042485028
113,Isaiah Likely,TE,BAL,14.079912635769361,-1.7135415796039943,-2.398958211445592,-2.398958211445592
114,Jaylen Waddle,WR,MIA,18.937986951672745,-2.034655490791252,-2.441586588949502,-2.441586588949502
115,Cole Kmet,TE,CHI,13.840782612015781,-1.9526716033575742,-2.733740244700604,-2.733740244700604
116,Chig Okonkwo,TE,TEN,13.660843463938576,-2.132610751434779,-2.98565505200869,-2.98565505200869
117,Rome Odunze,WR,CHI,18.416006758463304,-2.5566356840006925,-3.067962820800831,-3.067962820800831
118,Marvin Mims Jr.,WR,DEN,18.37528629708277,-2.5973561453812266,-3.116827374457472,-3.116827374457472
119,Jordan Love,QB,GB,32.08218587614774,-3.5634412824037582,-3.2070971541633826,-3.1277345707998654
120,Will Dissly,TE,LAC,13.514469546121711,-2.278984669251644,-3.190578536952301,-3.190578536952301
121,C.J. Stroud,QB,HOU,32.00188726847879,-3.643739890072709,-3.279365901065438,-3.291092146758126
122,Austin Hooper,TE,NE,13.357926942164445,-2.43552727320891,-3.409738182492474,-3.409738182492474
123,Allen Lazard,WR,NYJ,18.080971058267295,-2.8916713841967017,-3.470005661036042,-3.470005661036042
124,Noah Gray,TE,KC,13.31240904963729,-2.481045165736065,-3.4734632320304906,-3.4734632320304906
125,Andrei Iosivas,WR,CIN,18.018705331575184,-2.9539371108888126,-3.544724533066575,-3.544724533066575
126,Javonte Williams,RB,DEN,20.829267023188866,-2.515332604089796,-3.772998906134694,-3.772998906134694
127,Kareem Hunt,RB,KC,20.727322963266868,-2.6172766640117935,-3.9259149960176902,-3.9259149960176902
128,Noah Fant,TE,SEA,12.836718544746365,-2.9567356706269905,-4.139429938877787,-4.139429938877787
129,Kirk Cousins,QB,ATL,30.612781871519275,-5.032845287032224,-4.529560758329001,-4.2302358550799335
130,Matthew Stafford,QB,LA,30.78486894373257,-4.8607582148189294,-4.374682393337037,-4.289333040598927
131,Dallas Goedert,TE,PHI,12.665081440604048,-3.128372774769307,-4.379721884677029,-4.379721884677029
132,Dalton Kincaid,TE,BUF,12.65312124631812,-3.140332969055235,-4.396466156677329,-4.396466156677329
133,T.J. Hockenson,TE,MIN,12.554851065551556,-3.238603149821799,-4.534044409750518,-4.534044409750518
134,Foster Moreau,TE,NO,12.47094649115818,-3.322507724215175,-4.651510813901244,-4.651510813901244
135,Wan'Dale Robinson,WR,NYG,17.007039248063883,-3.9656031944001136,-4.758723833280136,-4.758723833280136
136,Evan Engram,TE,JAX,12.260480035258906,-3.532974180114449,-4.946163852160228,-4.946163852160228
137,Jaylen Warren,RB,PIT,19.92186858181801,-3.422731045460651,-5.1340965681909765,-5.1340965681909765
138,Brenton Strange,TE,JAX,12.088510221638122,-3.704943993735233,-5.186921591229326,-5.186921591229326
139,Jordan Akins,TE,CLE,12.088510221638122,-3.704943993735233,-5.186921591229326,-5.186921591229326
140,Jalen Nailor,WR,MIN,16.468244298446045,-4.5043981440179515,-5.405277772821542,-5.405277772821542
141,Anthony Richardson,QB,IND,29.22047368464019,-6.425153473911308,-5.782638126520178,-5.458354823536205
142,DeAndre Hopkins,WR,KC,16.408013317931328,-4.564629124532669,-5.477554949439202,-5.477554949439202
143,Demario Douglas,WR,NE,16.3339355369982,-4.638706905465796,-5.566448286558955,-5.566448286558955
144,Alexander Mattison,RB,LV,19.511022228244403,-3.833577399034258,-5.750366098551387,-5.750366098551387
145,Justice Hill,RB,BAL,19.48815886326574,-3.8564407640129232,-5.784661146019385,-5.784661146019385
146,Ray-Ray McCloud,WR,ATL,16.085021866115053,-4.887620576348944,-5.865144691618732,-5.865144691618732
147,Tua Tagovailoa,QB,MIA,28.903061568188484,-6.742565590363014,-6.068309031326713,-5.898043168961087
148,Drake Maye,QB,NE,28.650704322868506,-6.994922835682992,-6.295430552114693,-6.008527908140643
149,Elijah Moore,WR,CLE,15.964722832615099,-5.007919609848898,-6.009503531818678,-6.009503531818678
150,Adam Thielen,WR,CAR,15.844015166064896,-5.128627276399101,-6.15435273167892,-6.15435273167892
151,Chris Godwin,WR,TB,15.844015166064896,-5.128627276399101,-6.15435273167892,-6.15435273167892
152,Travis Etienne,RB,JAX,19.152500550423404,-4.192099076855257,-6.288148615282886,-6.288148615282886
153,Xavier Legette,WR,CAR,15.379124085225849,-5.593518357238148,-6.712222028685777,-6.712222028685777
154,Christian Watson,WR,GB,15.32538508359014,-5.647257358873857,-6.776708830648627,-6.776708830648627
155,Darius Slayton,WR,NYG,15.32538508359014,-5.647257358873857,-6.776708830648627,-6.776708830648627
156,Austin Ekeler,RB,WAS,18.824467683911614,-4.520131943367048,-6.780197915050572,-6.780197915050572
157,Tre Tucker,WR,LV,15.193470296898122,-5.779172145565875,-6.93500657467905,-6.93500657467905
158,Deebo Samuel Sr.,WR,SF,15.189686996677535,-5.782955445786461,-6.939546534943753,-6.939546534943753
159,Bryce Young,QB,CAR,27.98098362964192,-7.664643528909579,-6.898179176018622,-7.005585521499703
160,Tank Dell,WR,HOU,15.127948304844287,-5.84469413761971,-7.0136329651436515,-7.0136329651436515
161,Amari Cooper,WR,BUF,15.106882512079356,-5.865759930384641,-7.038911916461569,-7.038911916461569
162,Michael Wilson,WR,ARI,15.106882512079356,-5.865759930384641,-7.038911916461569,-7.038911916461569
163,Romeo Doubs,WR,GB,15.106882512079356,-5.865759930384641,-7.038911916461569,-7.038911916461569
164,Keon Coleman,WR,BUF,15.106882512079356,-5.865759930384641,-7.038911916461569,-7.038911916461569
165,Calvin Austin III,WR,PIT,15.106882512079356,-5.865759930384641,-7.038911916461569,-7.038911916461569
166,Stefon Diggs,WR,HOU,15.102960540832887,-5.869681901631109,-7.043618281957331,-7.043618281957331
167,Jerome Ford,RB,CLE,18.601518079776763,-4.743081547501898,-7.114622321252847,-7.114622321252847
168,Tyler Lockett,WR,SEA,15.037438548779052,-5.935203893684944,-7.122244672421933,-7.122244672421933
169,Josh Palmer,WR,LAC,15.037438548779052,-5.935203893684944,-7.122244672421933,-7.122244672421933
170,Olamide Zaccheaus,WR,WAS,15.037438548779052,-5.935203893684944,-7.122244672421933,-7.122244672421933
171,Kayshon Boutte,WR,NE,15.037438548779052,-5.935203893684944,-7.122244672421933,-7.122244672421933
172,Tutu Atwell,WR,LA,15.037438548779052,-5.935203893684944,-7.122244672421933,-7.122244672421933
173,Noah Brown,WR,WAS,14.975172822086941,-5.997469620377055,-7.196963544452466,-7.196963544452466
174,Jalen Coker,WR,CAR,14.975172822086941,-5.997469620377055,-7.196963544452466,-7.196963544452466
175,Devaughn Vele,WR,DEN,14.975172822086941,-5.997469620377055,-7.196963544452466,-7.196963544452466
176,Jaleel McLaughlin,RB,DEN,18.52466782119942,-4.819931806079243,-7.229897709118864,-7.229897709118864
177,Dontayvion Wicks,WR,GB,14.904477539181935,-6.068164903282062,-7.281797883938474,-7.281797883938474
178,Samaje Perine,RB,KC,18.396905075212388,-4.947694552066274,-7.421541828099411,-7.421541828099411
179,Justin Fields,QB,PIT,27.50218558121724,-8.143441577334258,-7.329097419600832,-7.476194356722944
180,Daniel Jones,QB,MIN,26.65404542795599,-8.99158173059551,-8.092423557535959,-7.533829486391552
181,Ty Johnson,RB,BUF,18.308978799317465,-5.035620827961196,-7.553431241941794,-7.553431241941794
182,Roschon Johnson,RB,CHI,18.281326372668286,-5.063273254610376,-7.594909881915564,-7.594909881915564
183,Ameer Abdullah,RB,LV,18.26697936622634,-5.077620261052321,-7.616430391578481,-7.616430391578481
184,Ray Davis,RB,BUF,18.217325423269536,-5.127274204009126,-7.690911306013689,-7.690911306013689
185,Cam Akers,RB,MIN,18.217325423269536,-5.127274204009126,-7.690911306013689,-7.690911306013689
186,Russell Wilson,QB,PIT,27.20203275514244,-8.443594403409058,-7.599234963068152,-7.751753632631624
187,KaVontae Turpin,WR,DAL,14.475077127055341,-6.4975653154086555,-7.7970783784903865,-7.7970783784903865
188,Trevor Lawrence,QB,JAX,26.28809479703852,-9.357532361512977,-8.42177912536168,-7.962316588887884
189,Mack Hollins,WR,BUF,14.266332773945761,-6.7063096685182355,-8.047571602221883,-8.047571602221883
190,Dawson Knox,TE,BUF,10.032299034435484,-5.761155180937871,-8.06561725331302,-8.06561725331302
191,AJ Barner,TE,SEA,10.020484168477255,-5.7729700468961,-8.08215806565454,-8.08215806565454
192,Theo Johnson,TE,NYG,10.011365049979185,-5.78208916539417,-8.094924831551838,-8.094924831551838
193,Ja'Tavion Sanders,TE,CAR,10.011365049979185,-5.78208916539417,-8.094924831551838,-8.094924831551838
194,Tyler Huntley,QB,MIA,26.319616686973028,-9.32601047157847,-8.393409424420623,-8.157905417215456
195,Ricky Pearsall,WR,SF,14.15567997429554,-6.816962468168457,-8.180354961802148,-8.180354961802148
196,Derius Davis,WR,LAC,14.15567997429554,-6.816962468168457,-8.180354961802148,-8.180354961802148
197,Ashton Dulin,WR,IND,14.15567997429554,-6.816962468168457,-8.180354961802148,-8.180354961802148
198,Dyami Brown,WR,WAS,14.149311270291152,-6.8233311721728445,-8.187997406607414,-8.187997406607414
199,Malachi Corley,WR,NYJ,14.149311270291152,-6.8233311721728445,-8.187997406607414,-8.187997406607414
200,Malik Washington,WR,MIA,14.149311270291152,-6.8233311721728445,-8.187997406607414,-8.187997406607414
201,Rashid Shaheed,WR,NO,14.149311270291152,-6.8233311721728445,-8.187997406607414,-8.187997406607414
202,Xavier Smith,WR,LA,14.149311270291152,-6.8233311721728445,-8.187997406607414,-8.187997406607414
203,DJ Turner,WR,LV,14.149311270291152,-6.8233311721728445,-8.187997406607414,-8.187997406607414
204,Greg Dortch,WR,ARI,14.149311270291152,-6.8233311721728445,-8.187997406607414,-8.187997406607414
205,Tyler Allgeier,RB,ATL,17.87811199488587,-5.466487632392791,-8.199731448589187,-8.199731448589187
206,Malik Willis,QB,GB,26.2050682140817,-9.4405589444698,-8.49650305002282,-8.286249228828023
207,Bo Melton,WR,GB,13.96015123613863,-7.012491206325366,-8.41498944759044,-8.41498944759044
208,Devin Singletary,RB,NYG,17.731116615802865,-5.613483011475797,-8.420224517213695,-8.420224517213695
209,Emanuel Wilson,RB,GB,17.731116615802865,-5.613483011475797,-8.420224517213695,-8.420224517213695
210,Marquez Valdes-Scantling,WR,NO,13.93080869878037,-7.041833743683627,-8.450200492420352,-8.450200492420352
211,Will Levis,QB,TEN,26.339643133711128,-9.30598402484037,-8.375385622356333,-8.45409209146378
212,Sterling Shepard,WR,TB,13.89538300365842,-7.0772594388055765,-8.492711326566692,-8.492711326566692
213,Mecole Hardman,WR,KC,13.89538300365842,-7.0772594388055765,-8.492711326566692,-8.492711326566692
214,Mac Jones,QB,JAX,25.625913253658545,-10.019713904892953,-9.017742514403658,-8.525766319438137
215,Ryan Miller,WR,TB,13.861364735480064,-7.111277706983932,-8.533533248380719,-8.533533248380719
216,Brycen Tremayne,WR,WAS,13.861364735480064,-7.111277706983932,-8.533533248380719,-8.533533248380719
217,Kadarius Toney,WR,CLE,13.861364735480064,-7.111277706983932,-8.533533248380719,-8.533533248380719
218,Jalin Hyatt,WR,NYG,13.861364735480064,-7.111277706983932,-8.533533248380719,-8.533533248380719
219,Luke McCaffrey,WR,WAS,13.861364735480064,-7.111277706983932,-8.533533248380719,-8.533533248380719
220,Jake Bobo,WR,SEA,13.861364735480064,-7.111277706983932,-8.533533248380719,-8.533533248380719
221,JuJu Smith-Schuster,WR,KC,13.861364735480064,-7.111277706983932,-8.533533248380719,-8.533533248380719
222,River Cracraft,WR,MIA,13.861364735480064,-7.111277706983932,-8.533533248380719,-8.533533248380719
223,Rakim Jarrett,WR,TB,13.861364735480064,-7.111277706983932,-8.533533248380719,-8.533533248380719
224,Josh Reynolds,WR,JAX,13.861364735480064,-7.111277706983932,-8.533533248380719,-8.533533248380719
225,Tyrell Shavers,WR,BUF,13.861364735480064,-7.111277706983932,-8.533533248380719,-8.533533248380719
226,Ronnie Bell,WR,SF,13.861364735480064,-7.111277706983932,-8.533533248380719,-8.533533248380719
227,Jalen Brooks,WR,DAL,13.861364735480064,-7.111277706983932,-8.533533248380719,-8.533533248380719
228,Zay Jones,WR,ARI,13.861364735480064,-7.111277706983932,-8.533533248380719,-8.533533248380719
229,Mike Williams,WR,PIT,13.861364735480064,-7.111277706983932,-8.533533248380719,-8.533533248380719
230,Xavier Hutchinson,WR,HOU,13.861364735480064,-7.111277706983932,-8.533533248380719,-8.533533248380719
231,Tyler Scott,WR,CHI,13.861364735480064,-7.111277706983932,-8.533533248380719,-8.533533248380719
232,Jalen Reagor,WR,LAC,13.861364735480064,-7.111277706983932,-8.533533248380719,-8.533533248380719
233,David Moore,WR,CAR,13.861364735480064,-7.111277706983932,-8.533533248380719,-8.533533248380719
234,David Bell,WR,CLE,13.861364735480064,-7.111277706983932,-8.533533248380719,-8.533533248380719
235,John Ross,WR,PHI,13.861364735480064,-7.111277706983932,-8.533533248380719,-8.533533248380719
236,Trey Palmer,WR,TB,13.861364735480064,-7.111277706983932,-8.533533248380719,-8.533533248380719
237,Rashee Rice,WR,KC,13.861364735480064,-7.111277706983932,-8.533533248380719,-8.533533248380719
238,Tim Patrick,WR,DET,13.861364735480064,-7.111277706983932,-8.533533248380719,-8.533533248380719
239,Charlie Jones,WR,CIN,13.861364735480064,-7.111277706983932,-8.533533248380719,-8.533533248380719
240,Skyy Moore,WR,KC,13.861364735480064,-7.111277706983932,-8.533533248380719,-8.533533248380719
241,Erik Ezukanma,WR,MIA,13.861364735480064,-7.111277706983932,-8.533533248380719,-8.533533248380719
242,Tyquan Thornton,WR,KC,13.861364735480064,-7.111277706983932,-8.533533248380719,-8.533533248380719
243,DJ Chark,WR,LAC,13.861364735480064,-7.111277706983932,-8.533533248380719,-8.533533248380719
244,Christian Kirk,WR,JAX,13.861364735480064,-7.111277706983932,-8.533533248380719,-8.533533248380719
245,Brandon Powell,WR,MIN,13.861364735480064,-7.111277706983932,-8.533533248380719,-8.533533248380719
246,Trent Sherfield,WR,MIN,13.861364735480064,-7.111277706983932,-8.533533248380719,-8.533533248380719
247,Malik Heath,WR,GB,13.861364735480064,-7.111277706983932,-8.533533248380719,-8.533533248380719
248,Bryce Ford-Wheaton,WR,NYG,13.861364735480064,-7.111277706983932,-8.533533248380719,-8.533533248380719
249,Xavier Gipson,WR,NYJ,13.861364735480064,-7.111277706983932,-8.533533248380719,-8.533533248380719
250,Jonathan Mingo,WR,DAL,13.861364735480064,-7.111277706983932,-8.533533248380719,-8.533533248380719
251,Grant DuBose,WR,MIA,13.861364735480064,-7.111277706983932,-8.533533248380719,-8.533533248380719
252,Nikko Remigio,WR,KC,13.861364735480064,-7.111277706983932,-8.533533248380719,-8.533533248380719
253,Braxton Berrios,WR,MIA,13.861364735480064,-7.111277706983932,-8.533533248380719,-8.533533248380719
254,Tim Jones,WR,JAX,13.861364735480064,-7.111277706983932,-8.533533248380719,-8.533533248380719
255,Tom Kennedy,WR,DET,13.861364735480064,-7.111277706983932,-8.533533248380719,-8.533533248380719
256,Alex Bachman,WR,LV,13.861364735480064,-7.111277706983932,-8.533533248380719,-8.533533248380719
257,Chris Olave,WR,NO,13.861364735480064,-7.111277706983932,-8.533533248380719,-8.533533248380719
258,Van Jefferson,WR,PIT,13.861364735480064,-7.111277706983932,-8.533533248380719,-8.533533248380719
259,Tyler Johnson,WR,LA,13.861364735480064,-7.111277706983932,-8.533533248380719,-8.533533248380719
260,Chris Blair,WR,ATL,13.861364735480064,-7.111277706983932,-8.533533248380719,-8.533533248380719
261,Brandon Aiyuk,WR,SF,13.861364735480064,-7.111277706983932,-8.533533248380719,-8.533533248380719
262,Devin Duvernay,WR,JAX,13.861364735480064,-7.111277706983932,-8.533533248380719,-8.533533248380719
263,Jha'Quan Jackson,WR,TEN,13.861364735480064,-7.111277706983932,-8.533533248380719,-8.533533248380719
264,Anthony Miller,WR,BAL,13.861364735480064,-7.111277706983932,-8.533533248380719,-8.533533248380719
265,Ainias Smith,WR,PHI,13.861364735480064,-7.111277706983932,-8.533533248380719,-8.533533248380719
266,Bryce Oliver,WR,TEN,13.861364735480064,-7.111277706983932,-8.533533248380719,-8.533533248380719
267,Mason Tipton,WR,NO,13.861364735480064,-7.111277706983932,-8.533533248380719,-8.533533248380719
268,Jermaine Jackson,WR,NO,13.861364735480064,-7.111277706983932,-8.533533248380719,-8.533533248380719
