overall_rank,player_name,position,team,predicted_points,raw_vor,vor,schedule_adjusted_vor
63,Emanuel Wilson,RB,GB,240.0,15.699999999999989,23.549999999999983,23.549999999999983
64,Jordan Addison,WR,MIN,212.5,16.0,19.2,19.2
65,Jameson Williams,WR,DET,212.2,15.699999999999989,18.839999999999986,18.839999999999986
66,Nico Collins,WR,HOU,210.6,14.099999999999994,16.91999999999999,16.91999999999999
67,Jauan Jennings,WR,SF,210.5,14.0,16.8,16.8
68,Justin Herbert,QB,LAC,285.4,18.5,16.650000000000002,16.650000000000002
69,Zay Flowers,WR,BAL,209.5,13.0,15.6,15.6
70,J.K. Dobbins,RB,LAC,234.2,9.899999999999977,14.849999999999966,14.849999999999966
71,Patrick Mahomes,QB,KC,283.0,16.100000000000023,14.490000000000022,14.490000000000022
72,Alvin Kamara,RB,NO,233.9,9.599999999999994,14.399999999999991,14.399999999999991
73,Antonio Gibson,RB,NE,233.4,9.099999999999994,13.649999999999991,13.649999999999991
74,Puka Nacua,WR,LA,206.6,10.099999999999994,12.119999999999992,12.119999999999992
75,Javonte Williams,RB,DEN,231.6,7.299999999999983,10.949999999999974,10.949999999999974
76,David Njoku,TE,CLE,148.5,7.0,8.4,8.4
77,Tank Bigsby,RB,JAX,229.7,5.399999999999977,8.099999999999966,8.099999999999966
78,Rachaad White,RB,TB,229.6,5.299999999999983,7.949999999999974,7.949999999999974
79,Hunter Henry,TE,NE,145.4,3.9000000000000057,4.680000000000007,4.680000000000007
80,DeVonta Smith,WR,PHI,199.4,2.9000000000000057,3.4800000000000066,3.4800000000000066
81,Calvin Ridley,WR,TEN,199.2,2.6999999999999886,3.2399999999999864,3.2399999999999864
82,Jayden Reed,WR,GB,197.0,0.5,0.6,0.6
83,Marvin Harrison Jr.,WR,ARI,196.5,0.0,0.0,0.0
84,Mike Gesicki,TE,CIN,141.5,0.0,0.0,0.0
85,Jordan Mason,RB,SF,224.3,0.0,0.0,0.0
86,Brock Purdy,QB,SF,266.9,0.0,0.0,0.0
87,Geno Smith,QB,SEA,266.0,-0.8999999999999773,-0.8099999999999795,-0.8099999999999795
88,Cade Otton,TE,TB,140.6,-0.9000000000000057,-1.0800000000000067,-1.0800000000000067
89,Jaleel McLaughlin,RB,DEN,222.5,-1.8000000000000114,-2.700000000000017,-2.700000000000017
90,Darnell Mooney,WR,ATL,193.2,-3.3000000000000114,-3.9600000000000133,-3.9600000000000133
91,Rhamondre Stevenson,RB,NE,221.5,-2.8000000000000114,-4.200000000000017,-4.200000000000017
92,Joe Mixon,RB,HOU,221.1,-3.200000000000017,-4.800000000000026,-4.800000000000026
93,DK Metcalf,WR,SEA,191.2,-5.300000000000011,-6.360000000000014,-6.360000000000014
94,Aaron Rodgers,QB,NYJ,256.6,-10.299999999999955,-9.269999999999959,-9.269999999999959
95,Caleb Williams,QB,CHI,254.5,-12.399999999999977,-11.15999999999998,-11.15999999999998
96,Xavier Worthy,WR,KC,187.2,-9.300000000000011,-11.160000000000013,-11.160000000000013
97,Kyle Pitts,TE,ATL,131.2,-10.300000000000011,-12.360000000000014,-12.360000000000014
98,Keenan Allen,WR,CHI,184.4,-12.099999999999994,-14.519999999999992,-14.519999999999992
99,Wan'Dale Robinson,WR,NYG,182.7,-13.800000000000011,-16.560000000000013,-16.560000000000013
100,Khalil Shakir,WR,BUF,182.5,-14.0,-16.8,-16.8
101,Brian Robinson,RB,WAS,212.9,-11.400000000000006,-17.10000000000001,-17.10000000000001
102,Josh Downs,WR,IND,182.2,-14.300000000000011,-17.160000000000014,-17.160000000000014
103,Austin Ekeler,RB,WAS,212.4,-11.900000000000006,-17.85000000000001,-17.85000000000001
104,David Montgomery,RB,DET,212.1,-12.200000000000017,-18.300000000000026,-18.300000000000026
105,Kenneth Walker III,RB,SEA,210.2,-14.100000000000023,-21.150000000000034,-21.150000000000034
106,Isaiah Likely,TE,BAL,123.7,-17.799999999999997,-21.359999999999996,-21.359999999999996
107,Juwan Johnson,TE,NO,122.8,-18.700000000000003,-22.44,-22.44
108,Tyler Conklin,TE,NYJ,121.9,-19.599999999999994,-23.519999999999992,-23.519999999999992
109,Ray Davis,RB,BUF,208.4,-15.900000000000006,-23.85000000000001,-23.85000000000001
110,Travis Etienne,RB,JAX,207.8,-16.5,-24.75,-24.75
111,Kareem Hunt,RB,KC,207.7,-16.600000000000023,-24.900000000000034,-24.900000000000034
112,Cole Kmet,TE,CHI,120.4,-21.099999999999994,-25.319999999999993,-25.319999999999993
113,Cooper Kupp,WR,LA,175.0,-21.5,-25.8,-25.8
114,Quentin Johnston,WR,LAC,174.7,-21.80000000000001,-26.160000000000014,-26.160000000000014
115,Rashod Bateman,WR,BAL,174.6,-21.900000000000006,-26.280000000000005,-26.280000000000005
116,Tyjae Spears,RB,TEN,205.9,-18.400000000000006,-27.60000000000001,-27.60000000000001
117,Dalton Schultz,TE,HOU,118.2,-23.299999999999997,-27.959999999999997,-27.959999999999997
118,Jordan Love,QB,GB,233.9,-32.99999999999997,-29.699999999999974,-29.699999999999974
119,Jaylen Warren,RB,PIT,203.1,-21.200000000000017,-31.800000000000026,-31.800000000000026
120,Chig Okonkwo,TE,TEN,113.6,-27.900000000000006,-33.480000000000004,-33.480000000000004
121,Sean Tucker,RB,TB,201.9,-22.400000000000006,-33.60000000000001,-33.60000000000001
122,Noah Gray,TE,KC,113.3,-28.200000000000003,-33.84,-33.84
123,Trey Benson,RB,ARI,200.9,-23.400000000000006,-35.10000000000001,-35.10000000000001
124,Gus Edwards,RB,LAC,200.6,-23.700000000000017,-35.550000000000026,-35.550000000000026
125,Samaje Perine,RB,KC,200.5,-23.80000000000001,-35.70000000000002,-35.70000000000002
126,Michael Pittman,WR,IND,165.8,-30.69999999999999,-36.83999999999998,-36.83999999999998
127,Braelon Allen,RB,NYJ,199.5,-24.80000000000001,-37.20000000000002,-37.20000000000002
128,Cam Akers,RB,MIN,199.4,-24.900000000000006,-37.35000000000001,-37.35000000000001
129,Will Dissly,TE,LAC,110.1,-31.400000000000006,-37.68000000000001,-37.68000000000001
130,Raheem Mostert,RB,MIA,199.0,-25.30000000000001,-37.95000000000002,-37.95000000000002
131,Ty Johnson,RB,BUF,198.9,-25.400000000000006,-38.10000000000001,-38.10000000000001
132,George Pickens,WR,PIT,164.4,-32.099999999999994,-38.51999999999999,-38.51999999999999
133,Austin Hooper,TE,NE,108.6,-32.900000000000006,-39.480000000000004,-39.480000000000004
134,Roschon Johnson,RB,CHI,196.8,-27.5,-41.25,-41.25
135,C.J. Stroud,QB,HOU,220.4,-46.49999999999997,-41.84999999999997,-41.84999999999997
136,Alec Pierce,WR,IND,161.4,-35.099999999999994,-42.11999999999999,-42.11999999999999
137,Isaac Guerendo,RB,SF,195.9,-28.400000000000006,-42.60000000000001,-42.60000000000001
138,Jerome Ford,RB,CLE,194.7,-29.600000000000023,-44.400000000000034,-44.400000000000034
139,Jake Ferguson,TE,DAL,104.4,-37.099999999999994,-44.51999999999999,-44.51999999999999
140,Noah Fant,TE,SEA,104.0,-37.5,-45.0,-45.0
141,Dallas Goedert,TE,PHI,103.6,-37.900000000000006,-45.480000000000004,-45.480000000000004
142,Foster Moreau,TE,NO,103.3,-38.2,-45.84,-45.84
143,Taysom Hill,TE,NO,102.3,-39.2,-47.04,-47.04
144,Matthew Stafford,QB,LA,214.6,-52.29999999999998,-47.069999999999986,-47.069999999999986
145,Hassan Haskins,RB,LAC,192.6,-31.700000000000017,-47.550000000000026,-47.550000000000026
146,Carson Steele,RB,KC,192.3,-32.0,-48.0,-48.0
147,Devin Singletary,RB,NYG,191.8,-32.5,-48.75,-48.75
148,Dalton Kincaid,TE,BUF,100.8,-40.7,-48.84,-48.84
149,Deebo Samuel Sr.,WR,SF,155.6,-40.900000000000006,-49.080000000000005,-49.080000000000005
150,Michael Burton,RB,DEN,191.4,-32.900000000000006,-49.35000000000001,-49.35000000000001
151,Miles Sanders,RB,CAR,190.9,-33.400000000000006,-50.10000000000001,-50.10000000000001
152,Chris Brooks,RB,GB,190.7,-33.60000000000002,-50.400000000000034,-50.400000000000034
153,D'Ernest Johnson,RB,JAX,190.6,-33.70000000000002,-50.550000000000026,-50.550000000000026
154,Jalen Tolbert,WR,DAL,152.0,-44.5,-53.4,-53.4
155,Ezekiel Elliott,RB,LAC,188.0,-36.30000000000001,-54.45000000000002,-54.45000000000002
156,Kenneth Gainwell,RB,PHI,187.4,-36.900000000000006,-55.35000000000001,-55.35000000000001
157,Jaylen Waddle,WR,MIA,149.6,-46.900000000000006,-56.28000000000001,-56.28000000000001
158,Audric Estime,RB,DEN,186.5,-37.80000000000001,-56.70000000000002,-56.70000000000002
159,Pierre Strong,RB,CLE,186.4,-37.900000000000006,-56.85000000000001,-56.85000000000001
160,Demario Douglas,WR,NE,147.7,-48.80000000000001,-58.56000000000001,-58.56000000000001
161,DeAndre Hopkins,WR,KC,147.0,-49.5,-59.4,-59.4
162,Brenton Strange,TE,JAX,91.1,-50.400000000000006,-60.480000000000004,-60.480000000000004
163,Jordan Akins,TE,CLE,91.0,-50.5,-60.599999999999994,-60.599999999999994
164,Rome Odunze,WR,CHI,144.9,-51.599999999999994,-61.91999999999999,-61.91999999999999
165,Evan Engram,TE,JAX,89.5,-52.0,-62.4,-62.4
166,Ameer Abdullah,RB,LV,181.7,-42.60000000000002,-63.900000000000034,-63.900000000000034
167,Bryce Young,QB,CAR,195.0,-71.89999999999998,-64.70999999999998,-64.70999999999998
168,Ray-Ray McCloud,WR,ATL,142.5,-54.0,-64.8,-64.8
169,T.J. Hockenson,TE,MIN,86.5,-55.0,-66.0,-66.0
170,Alexander Mattison,RB,LV,180.1,-44.20000000000002,-66.30000000000003,-66.30000000000003
171,Tank Dell,WR,HOU,140.0,-56.5,-67.8,-67.8
172,Adam Thielen,WR,CAR,139.5,-57.0,-68.39999999999999,-68.39999999999999
173,Jeremy McNichols,RB,WAS,177.5,-46.80000000000001,-70.20000000000002,-70.20000000000002
174,Chris Godwin,WR,TB,137.8,-58.69999999999999,-70.43999999999998,-70.43999999999998
175,Nick Westbrook-Ikhine,WR,TEN,135.7,-60.80000000000001,-72.96000000000001,-72.96000000000001
176,Jalen McMillan,WR,TB,135.4,-61.099999999999994,-73.32,-73.32
177,Ty Chandler,RB,MIN,175.0,-49.30000000000001,-73.95000000000002,-73.95000000000002
178,Eric Gray,RB,NYG,175.0,-49.30000000000001,-73.95000000000002,-73.95000000000002
179,Jamaal Williams,RB,NO,174.9,-49.400000000000006,-74.10000000000001,-74.10000000000001
180,AJ Barner,TE,SEA,78.5,-63.0,-75.6,-75.6
181,D'Onta Foreman,RB,CLE,173.8,-50.5,-75.75,-75.75
182,Tua Tagovailoa,QB,MIA,181.6,-85.29999999999998,-76.76999999999998,-76.76999999999998
183,Dare Ogunbowale,RB,HOU,173.1,-51.20000000000002,-76.80000000000003,-76.80000000000003
184,Romeo Doubs,WR,GB,132.1,-64.4,-77.28,-77.28
185,Jaylen Wright,RB,MIA,171.4,-52.900000000000006,-79.35000000000001,-79.35000000000001
186,Justice Hill,RB,BAL,171.3,-53.0,-79.5,-79.5
187,Marvin Mims Jr.,WR,DEN,129.5,-67.0,-80.39999999999999,-80.39999999999999
188,Blake Corum,RB,LA,170.7,-53.60000000000002,-80.40000000000003,-80.40000000000003
189,Tre Tucker,WR,LV,129.3,-67.19999999999999,-80.63999999999999,-80.63999999999999
190,Drake Maye,QB,NE,177.1,-89.79999999999998,-80.82,-80.82
191,Kirk Cousins,QB,ATL,176.3,-90.59999999999997,-81.53999999999998,-81.53999999999998
192,Ja'Tavion Sanders,TE,CAR,73.2,-68.3,-81.96,-81.96
193,Emari Demercado,RB,ARI,168.5,-55.80000000000001,-83.70000000000002,-83.70000000000002
194,Trey Sermon,RB,IND,168.3,-56.0,-84.0,-84.0
195,Allen Lazard,WR,NYJ,126.0,-70.5,-84.6,-84.6
196,Russell Wilson,QB,PIT,172.8,-94.09999999999997,-84.68999999999997,-84.68999999999997
197,Cordarrelle Patterson,RB,PIT,167.3,-57.0,-85.5,-85.5
198,Xavier Legette,WR,CAR,125.1,-71.4,-85.68,-85.68
199,Michael Wilson,WR,ARI,124.5,-72.0,-86.39999999999999,-86.39999999999999
200,Demarcus Robinson,WR,LA,123.5,-73.0,-87.6,-87.6
201,Theo Johnson,TE,NYG,68.1,-73.4,-88.08,-88.08
202,Dameon Pierce,RB,HOU,165.5,-58.80000000000001,-88.20000000000002,-88.20000000000002
203,Amari Cooper,WR,BUF,122.7,-73.8,-88.55999999999999,-88.55999999999999
204,Hunter Luepke,RB,DAL,165.0,-59.30000000000001,-88.95000000000002,-88.95000000000002
205,Stefon Diggs,WR,HOU,121.9,-74.6,-89.52,-89.52
206,Kayshon Boutte,WR,NE,121.9,-74.6,-89.52,-89.52
207,Tyler Lockett,WR,SEA,121.0,-75.5,-90.6,-90.6
208,Elijah Moore,WR,CLE,120.9,-75.6,-90.71999999999998,-90.71999999999998
209,Josh Oliver,TE,MIN,65.8,-75.7,-90.84,-90.84
210,Calvin Austin III,WR,PIT,120.8,-75.7,-90.84,-90.84
211,Isaiah Davis,RB,NYJ,163.7,-60.60000000000002,-90.90000000000003,-90.90000000000003
212,Colby Parkinson,TE,LA,65.4,-76.1,-91.32,-91.32
213,Andrei Iosivas,WR,CIN,119.9,-76.6,-91.91999999999999,-91.91999999999999
214,Tyler Goodson,RB,IND,162.8,-61.5,-92.25,-92.25
215,Anthony Richardson,QB,IND,163.4,-103.49999999999997,-93.14999999999998,-93.14999999999998
216,Alec Ingold,RB,MIA,161.9,-62.400000000000006,-93.60000000000001,-93.60000000000001
217,Kyle Juszczyk,RB,SF,160.9,-63.400000000000006,-95.10000000000001,-95.10000000000001
218,Kimani Vidal,RB,LAC,160.3,-64.0,-96.0,-96.0
219,Nick Chubb,RB,CLE,160.1,-64.20000000000002,-96.30000000000003,-96.30000000000003
220,JaMycal Hasty,RB,NE,160.1,-64.20000000000002,-96.30000000000003,-96.30000000000003
221,Josh Whyle,TE,TEN,60.8,-80.7,-96.84,-96.84
222,Grant Calcaterra,TE,PHI,59.8,-81.7,-98.04,-98.04
223,Olamide Zaccheaus,WR,WAS,114.4,-82.1,-98.52,-98.52
224,Dawson Knox,TE,BUF,59.1,-82.4,-98.88000000000001,-98.88000000000001
225,Luke Schoonmaker,TE,DAL,57.1,-84.4,-101.28,-101.28
226,Keon Coleman,WR,BUF,111.5,-85.0,-102.0,-102.0
227,Tommy Tremble,TE,CAR,56.4,-85.1,-102.11999999999999,-102.11999999999999
228,Dontayvion Wicks,WR,GB,110.5,-86.0,-103.2,-103.2
229,Darius Slayton,WR,NYG,110.0,-86.5,-103.8,-103.8
230,Derek Carr,QB,NO,150.9,-115.99999999999997,-104.39999999999998,-104.39999999999998
231,Zack Moss,RB,CIN,154.5,-69.80000000000001,-104.70000000000002,-104.70000000000002
232,Marcus Mariota,QB,WAS,150.0,-116.89999999999998,-105.20999999999998,-105.20999999999998
233,Mason Rudolph,QB,TEN,150.0,-116.89999999999998,-105.20999999999998,-105.20999999999998
234,Kyle Allen,QB,PIT,150.0,-116.89999999999998,-105.20999999999998,-105.20999999999998
235,Mike White,QB,BUF,150.0,-116.89999999999998,-105.20999999999998,-105.20999999999998
236,Taylor Heinicke,QB,LAC,150.0,-116.89999999999998,-105.20999999999998,-105.20999999999998
237,Jameis Winston,QB,CLE,150.0,-116.89999999999998,-105.20999999999998,-105.20999999999998
238,Jimmy Garoppolo,QB,LA,150.0,-116.89999999999998,-105.20999999999998,-105.20999999999998
239,Jake Browning,QB,CIN,150.0,-116.89999999999998,-105.20999999999998,-105.20999999999998
240,Jarrett Stidham,QB,DEN,150.0,-116.89999999999998,-105.20999999999998,-105.20999999999998
241,Dak Prescott,QB,DAL,150.0,-116.89999999999998,-105.20999999999998,-105.20999999999998
242,Jacoby Brissett,QB,NE,150.0,-116.89999999999998,-105.20999999999998,-105.20999999999998
243,Brandon Allen,QB,SF,150.0,-116.89999999999998,-105.20999999999998,-105.20999999999998
244,Dorian Thompson-Robinson,QB,CLE,150.0,-116.89999999999998,-105.20999999999998,-105.20999999999998
245,Desmond Ridder,QB,LV,150.0,-116.89999999999998,-105.20999999999998,-105.20999999999998
246,Bailey Zappe,QB,CLE,150.0,-116.89999999999998,-105.20999999999998,-105.20999999999998
247,Chris Oladokun,QB,KC,150.0,-116.89999999999998,-105.20999999999998,-105.20999999999998
248,Skylar Thompson,QB,MIA,150.0,-116.89999999999998,-105.20999999999998,-105.20999999999998
249,Andy Dalton,QB,CAR,150.0,-116.89999999999998,-105.20999999999998,-105.20999999999998
250,Kenny Pickett,QB,PHI,150.0,-116.89999999999998,-105.20999999999998,-105.20999999999998
251,Tanner McKee,QB,PHI,150.0,-116.89999999999998,-105.20999999999998,-105.20999999999998
252,Hendon Hooker,QB,DET,150.0,-116.89999999999998,-105.20999999999998,-105.20999999999998
253,Tyson Bagent,QB,CHI,150.0,-116.89999999999998,-105.20999999999998,-105.20999999999998
254,Tommy DeVito,QB,NYG,150.0,-116.89999999999998,-105.20999999999998,-105.20999999999998
255,Trey Lance,QB,DAL,150.0,-116.89999999999998,-105.20999999999998,-105.20999999999998
256,Aidan O'Connell,QB,LV,150.0,-116.89999999999998,-105.20999999999998,-105.20999999999998
257,Clayton Tune,QB,ARI,150.0,-116.89999999999998,-105.20999999999998,-105.20999999999998
258,Jake Haener,QB,NO,150.0,-116.89999999999998,-105.20999999999998,-105.20999999999998
259,Mitchell Trubisky,QB,BUF,150.0,-116.89999999999998,-105.20999999999998,-105.20999999999998
260,Will Levis,QB,TEN,150.0,-116.89999999999998,-105.20999999999998,-105.20999999999998
261,Spencer Rattler,QB,NO,150.0,-116.89999999999998,-105.20999999999998,-105.20999999999998
262,Joe Milton III,QB,NE,150.0,-116.89999999999998,-105.20999999999998,-105.20999999999998
263,Josh Johnson,QB,BAL,150.0,-116.89999999999998,-105.20999999999998,-105.20999999999998
264,Michael Penix Jr.,QB,ATL,150.0,-116.89999999999998,-105.20999999999998,-105.20999999999998
265,Sam Howell,QB,SEA,150.0,-116.89999999999998,-105.20999999999998,-105.20999999999998
266,Justin Fields,QB,PIT,150.0,-116.89999999999998,-105.20999999999998,-105.20999999999998
267,Mac Jones,QB,JAX,150.0,-116.89999999999998,-105.20999999999998,-105.20999999999998
268,Trevor Lawrence,QB,JAX,150.0,-116.89999999999998,-105.20999999999998,-105.20999999999998
269,Drew Lock,QB,NYG,150.0,-116.89999999999998,-105.20999999999998,-105.20999999999998
270,Nick Mullens,QB,MIN,150.0,-116.89999999999998,-105.20999999999998,-105.20999999999998
271,Deshaun Watson,QB,CLE,150.0,-116.89999999999998,-105.20999999999998,-105.20999999999998
272,Cooper Rush,QB,DAL,150.0,-116.89999999999998,-105.20999999999998,-105.20999999999998
273,Gardner Minshew,QB,LV,150.0,-116.89999999999998,-105.20999999999998,-105.20999999999998
274,Malik Willis,QB,GB,150.0,-116.89999999999998,-105.20999999999998,-105.20999999999998
275,Daniel Jones,QB,MIN,150.0,-116.89999999999998,-105.20999999999998,-105.20999999999998
276,Carson Wentz,QB,KC,150.0,-116.89999999999998,-105.20999999999998,-105.20999999999998
277,Joe Flacco,QB,IND,150.0,-116.89999999999998,-105.20999999999998,-105.20999999999998
278,Tim Boyle,QB,NYG,150.0,-116.89999999999998,-105.20999999999998,-105.20999999999998
279,Tyler Huntley,QB,MIA,150.0,-116.89999999999998,-105.20999999999998,-105.20999999999998
280,Joshua Dobbs,QB,SF,150.0,-116.89999999999998,-105.20999999999998,-105.20999999999998
281,Kyle Trask,QB,TB,150.0,-116.89999999999998,-105.20999999999998,-105.20999999999998
282,Davis Mills,QB,HOU,150.0,-116.89999999999998,-105.20999999999998,-105.20999999999998
283,Tyrod Taylor,QB,NYJ,150.0,-116.89999999999998,-105.20999999999998,-105.20999999999998
284,Josh Palmer,WR,LAC,107.4,-89.1,-106.91999999999999,-106.91999999999999
285,Devaughn Vele,WR,DEN,106.5,-90.0,-108.0,-108.0
286,Khalil Herbert,RB,CIN,152.0,-72.30000000000001,-108.45000000000002,-108.45000000000002
287,Christian Watson,WR,GB,105.3,-91.2,-109.44,-109.44
288,Jalen Nailor,WR,MIN,105.0,-91.5,-109.8,-109.8
289,Zamir White,RB,LV,151.1,-73.20000000000002,-109.80000000000003,-109.80000000000003
290,KaVontae Turpin,WR,DAL,104.2,-92.3,-110.75999999999999,-110.75999999999999
291,Elijah Higgins,TE,ARI,49.2,-92.3,-110.75999999999999,-110.75999999999999
292,Nick Vannett,TE,TEN,48.5,-93.0,-111.6,-111.6
293,Johnny Mundt,TE,MIN,45.2,-96.3,-115.55999999999999,-115.55999999999999
294,Darnell Washington,TE,PIT,45.0,-96.5,-115.8,-115.8
295,Tutu Atwell,WR,LA,98.9,-97.6,-117.11999999999999,-117.11999999999999
296,Mack Hollins,WR,BUF,98.8,-97.7,-117.24,-117.24
297,Adam Trautman,TE,DEN,43.8,-97.7,-117.24,-117.24
298,Nate Adkins,TE,DEN,43.5,-98.0,-117.6,-117.6
299,Parker Washington,WR,JAX,97.0,-99.5,-119.39999999999999,-119.39999999999999
300,Tanner Hudson,TE,CIN,38.5,-103.0,-123.6,-123.6
301,Ricky Pearsall,WR,SF,93.5,-103.0,-123.6,-123.6
302,Jalen Coker,WR,CAR,92.6,-103.9,-124.68,-124.68
303,Tim Patrick,WR,DET,92.4,-104.1,-124.91999999999999,-124.91999999999999
304,Michael Mayer,TE,LV,36.6,-104.9,-125.88,-125.88
305,Drew Sample,TE,CIN,36.5,-105.0,-126.0,-126.0
306,Erick All,TE,CIN,35.8,-105.7,-126.84,-126.84
307,Greg Dortch,WR,ARI,90.3,-106.2,-127.44,-127.44
308,Brock Wright,TE,DET,35.0,-106.5,-127.8,-127.8
309,Stone Smartt,TE,LAC,34.8,-106.7,-128.04,-128.04
310,Payne Durham,TE,TB,34.5,-107.0,-128.4,-128.4
311,Cade Stover,TE,HOU,34.3,-107.2,-128.64,-128.64
312,Lucas Krull,TE,DEN,34.2,-107.3,-128.76,-128.76
313,Diontae Johnson,WR,HOU,89.1,-107.4,-128.88,-128.88
314,Mo Alie-Cox,TE,IND,32.7,-108.8,-130.56,-130.56
315,Kylen Granson,TE,IND,32.2,-109.3,-131.16,-131.16
316,Noah Brown,WR,WAS,86.3,-110.2,-132.24,-132.24
317,David Moore,WR,CAR,85.1,-111.4,-133.68,-133.68
