overall_rank,player_name,position,team,predicted_points,raw_vor,vor,schedule_adjusted_vor
185,Darius Slayton,WR,NYG,110.0,-86.5,-103.8,-103.8
186,Derek Carr,QB,NO,150.9,-115.96000000000001,-104.364,-104.364
187,Josh Oliver,TE,MIN,65.8,-75.7,-105.98,-105.98
188,Colby Parkinson,TE,LA,65.4,-76.1,-106.53999999999999,-106.53999999999999
189,Josh Palmer,WR,LAC,107.4,-89.1,-106.91999999999999,-106.91999999999999
190,Devaughn Vele,WR,DEN,106.5,-90.0,-108.0,-108.0
191,Trevor Lawrence,QB,JAX,145.7,-121.16000000000003,-109.04400000000003,-109.04400000000003
192,Braelon Allen,RB,NYJ,85.2,-72.7,-109.05000000000001,-109.05000000000001
193,Christian Watson,WR,GB,105.3,-91.2,-109.44,-109.44
194,Jalen Nailor,WR,MIN,105.0,-91.5,-109.8,-109.8
195,KaVontae Turpin,WR,DAL,104.2,-92.3,-110.75999999999999,-110.75999999999999
196,Josh Whyle,TE,TEN,60.800000000000004,-80.69999999999999,-112.97999999999998,-112.97999999999998
197,Zack Moss,RB,CIN,81.9,-76.0,-114.0,-114.0
198,Grant Calcaterra,TE,PHI,59.800000000000004,-81.69999999999999,-114.37999999999998,-114.37999999999998
199,Samaje Perine,RB,KC,81.4,-76.5,-114.75,-114.75
200,Dawson Knox,TE,BUF,59.1,-82.4,-115.36,-115.36
201,Tutu Atwell,WR,LA,98.9,-97.6,-117.11999999999999,-117.11999999999999
202,Mack Hollins,WR,BUF,98.8,-97.7,-117.24,-117.24
203,Luke Schoonmaker,TE,DAL,57.1,-84.4,-118.16,-118.16
204,Daniel Jones,QB,MIN,135.3,-131.56,-118.40400000000001,-118.40400000000001
205,Tommy Tremble,TE,CAR,56.4,-85.1,-119.13999999999999,-119.13999999999999
206,Parker Washington,WR,JAX,97.0,-99.5,-119.39999999999999,-119.39999999999999
207,Roschon Johnson,RB,CHI,77.4,-80.5,-120.75,-120.75
208,Miles Sanders,RB,CAR,77.30000000000001,-80.6,-120.89999999999999,-120.89999999999999
209,Jameis Winston,QB,CLE,131.14,-135.72000000000003,-122.14800000000002,-122.14800000000002
210,Ricky Pearsall,WR,SF,93.5,-103.0,-123.6,-123.6
211,Jalen Coker,WR,CAR,92.56,-103.94,-124.728,-124.728
212,Tim Patrick,WR,DET,92.4,-104.1,-124.91999999999999,-124.91999999999999
213,Greg Dortch,WR,ARI,90.3,-106.2,-127.44,-127.44
214,Diontae Johnson,WR,HOU,89.10000000000001,-107.39999999999999,-128.88,-128.88
215,Elijah Higgins,TE,ARI,49.2,-92.3,-129.22,-129.22
216,Nick Vannett,TE,TEN,48.5,-93.0,-130.2,-130.2
217,Raheem Mostert,RB,MIA,70.9,-87.0,-130.5,-130.5
218,Will Levis,QB,TEN,119.94,-146.92000000000002,-132.228,-132.228
219,Noah Brown,WR,WAS,86.30000000000001,-110.19999999999999,-132.23999999999998,-132.23999999999998
220,Justin Fields,QB,PIT,119.14,-147.72000000000003,-132.94800000000004,-132.94800000000004
221,David Moore,WR,CAR,85.10000000000001,-111.39999999999999,-133.67999999999998,-133.67999999999998
222,Sean Tucker,RB,TB,68.7,-89.2,-133.8,-133.8
223,Marquez Valdes-Scantling,WR,NO,84.5,-112.0,-134.4,-134.4
224,Johnny Mundt,TE,MIN,45.2,-96.3,-134.82,-134.82
225,Darnell Washington,TE,PIT,45.0,-96.5,-135.1,-135.1
226,Dak Prescott,QB,DAL,116.52,-150.34000000000003,-135.30600000000004,-135.30600000000004
227,Adam Trautman,TE,DEN,43.8,-97.7,-136.78,-136.78
228,Nate Adkins,TE,DEN,43.5,-98.0,-137.2,-137.2
229,Rashid Shaheed,WR,NO,81.80000000000001,-114.69999999999999,-137.64,-137.64
230,Cedric Tillman,WR,CLE,80.4,-116.1,-139.32,-139.32
231,Sterling Shepard,WR,TB,80.3,-116.2,-139.44,-139.44
232,Gus Edwards,RB,LAC,64.10000000000001,-93.8,-140.7,-140.7
233,Jeremy McNichols,RB,WAS,63.800000000000004,-94.1,-141.14999999999998,-141.14999999999998
234,Cooper Rush,QB,DAL,109.56,-157.3,-141.57000000000002,-141.57000000000002
235,Tyler Boyd,WR,TEN,78.3,-118.2,-141.84,-141.84
236,Nick Chubb,RB,CLE,63.3,-94.60000000000001,-141.9,-141.9
237,Kenneth Gainwell,RB,PHI,62.6,-95.30000000000001,-142.95000000000002,-142.95000000000002
238,Chris Olave,WR,NO,76.7,-119.8,-143.76,-143.76
239,Tanner Hudson,TE,CIN,38.5,-103.0,-144.2,-144.2
240,Michael Mayer,TE,LV,36.6,-104.9,-146.85999999999999,-146.85999999999999
241,Drew Sample,TE,CIN,36.5,-105.0,-147.0,-147.0
242,Erick All,TE,CIN,35.800000000000004,-105.69999999999999,-147.97999999999996,-147.97999999999996
243,Brock Wright,TE,DET,35.0,-106.5,-149.1,-149.1
244,Stone Smartt,TE,LAC,34.8,-106.7,-149.38,-149.38
245,Payne Durham,TE,TB,34.5,-107.0,-149.79999999999998,-149.79999999999998
246,Cade Stover,TE,HOU,34.3,-107.2,-150.07999999999998,-150.07999999999998
247,Lucas Krull,TE,DEN,34.2,-107.3,-150.22,-150.22
248,Kyle Juszczyk,RB,SF,57.6,-100.30000000000001,-150.45000000000002,-150.45000000000002
249,Ezekiel Elliott,RB,LAC,57.5,-100.4,-150.60000000000002,-150.60000000000002
250,Christian Kirk,WR,JAX,70.9,-125.6,-150.72,-150.72
251,Joe Flacco,QB,IND,99.04,-167.82,-151.038,-151.038
252,Isiah Pacheco,RB,KC,56.900000000000006,-101.0,-151.5,-151.5
253,Brandin Cooks,WR,DAL,69.6,-126.9,-152.28,-152.28
254,Mo Alie-Cox,TE,IND,32.7,-108.8,-152.32,-152.32
255,Dare Ogunbowale,RB,HOU,56.0,-101.9,-152.85000000000002,-152.85000000000002
256,Kylen Granson,TE,IND,32.2,-109.3,-153.01999999999998,-153.01999999999998
257,Gardner Minshew,QB,LV,96.32000000000001,-170.54000000000002,-153.48600000000002,-153.48600000000002
258,Mac Jones,QB,JAX,96.08,-170.78000000000003,-153.70200000000003,-153.70200000000003
259,Mason Rudolph,QB,TEN,95.8,-171.06,-153.954,-153.954
260,Emari Demercado,RB,ARI,54.7,-103.2,-154.8,-154.8
261,Dyami Brown,WR,WAS,67.4,-129.1,-154.92,-154.92
262,Troy Franklin,WR,DEN,67.1,-129.4,-155.28,-155.28
263,Aidan O'Connell,QB,LV,93.48,-173.38,-156.042,-156.042
264,Trey Sermon,RB,IND,53.800000000000004,-104.1,-156.14999999999998,-156.14999999999998
265,Kendrick Bourne,WR,NE,65.1,-131.4,-157.68,-157.68
266,Rashee Rice,WR,KC,64.9,-131.6,-157.92,-157.92
267,Jeremy Ruckert,TE,NYJ,28.5,-113.0,-158.2,-158.2
268,Charlie Kolar,TE,BAL,28.3,-113.2,-158.48,-158.48
269,Lil'Jordan Humphrey,WR,DEN,64.3,-132.2,-158.64,-158.64
270,Curtis Samuel,WR,BUF,63.7,-132.8,-159.36,-159.36
271,Van Jefferson,WR,PIT,63.6,-132.9,-159.48,-159.48
272,Justin Watson,WR,KC,62.9,-133.6,-160.32,-160.32
273,Eric Saubert,TE,SF,26.7,-114.8,-160.72,-160.72
274,Tyler Higbee,TE,LA,26.6,-114.9,-160.85999999999999,-160.85999999999999
275,Brandon Aiyuk,WR,SF,62.400000000000006,-134.1,-160.92,-160.92
276,Daniel Bellinger,TE,NYG,26.5,-115.0,-161.0,-161.0
277,Andrew Ogletree,TE,IND,25.9,-115.6,-161.83999999999997,-161.83999999999997
278,Tyler Johnson,WR,LA,61.1,-135.4,-162.48,-162.48
279,Audric Estime,RB,DEN,48.7,-109.2,-163.8,-163.8
280,Christian McCaffrey,RB,SF,47.800000000000004,-110.1,-165.14999999999998,-165.14999999999998
281,Trey Benson,RB,ARI,47.0,-110.9,-166.35000000000002,-166.35000000000002
282,Julian Hill,TE,MIA,22.0,-119.5,-167.29999999999998,-167.29999999999998
283,Malik Washington,WR,MIA,56.8,-139.7,-167.64,-167.64
284,Mike Williams,WR,PIT,56.8,-139.7,-167.64,-167.64
285,Kalif Raymond,WR,DET,56.5,-140.0,-168.0,-168.0
286,Isaiah Davis,RB,NYJ,45.9,-112.0,-168.0,-168.0
287,Drew Lock,QB,NYG,80.14,-186.72000000000003,-168.04800000000003,-168.04800000000003
288,John Metchie III,WR,HOU,55.400000000000006,-141.1,-169.32,-169.32
289,Tyler Goodson,RB,IND,44.4,-113.5,-170.25,-170.25
290,Gabe Davis,WR,JAX,53.9,-142.6,-171.11999999999998,-171.11999999999998
291,Deshaun Watson,QB,CLE,76.72,-190.14000000000001,-171.126,-171.126
292,Adonai Mitchell,WR,IND,53.76,-142.74,-171.288,-171.288
293,Hunter Long,TE,LA,19.0,-122.5,-171.5,-171.5
294,Dameon Pierce,RB,HOU,43.5,-114.4,-171.60000000000002,-171.60000000000002
295,Luke Farrell,TE,JAX,18.7,-122.8,-171.92,-171.92
296,JuJu Smith-Schuster,WR,KC,53.1,-143.4,-172.08,-172.08
297,Jordan Whittington,WR,LA,52.5,-144.0,-172.79999999999998,-172.79999999999998
298,Brevyn Spann-Ford,TE,DAL,17.8,-123.7,-173.18,-173.18
299,Harrison Bryant,TE,LV,17.6,-123.9,-173.46,-173.46
300,Cedrick Wilson Jr.,WR,NO,51.94,-144.56,-173.472,-173.472
301,Chris Brooks,RB,GB,42.2,-115.7,-173.55,-173.55
302,Blake Whiteheart,TE,CLE,17.1,-124.4,-174.16,-174.16
303,Connor Heyward,TE,PIT,16.0,-125.5,-175.7,-175.7
304,MyCole Pruitt,TE,PIT,16.0,-125.5,-175.7,-175.7
305,Kenny Yeboah,TE,NYJ,15.7,-125.8,-176.11999999999998,-176.11999999999998
306,Hayden Hurst,TE,LAC,15.3,-126.2,-176.68,-176.68
307,Nelson Agholor,WR,BAL,49.1,-147.4,-176.88,-176.88
308,Quintin Morris,TE,BUF,14.600000000000001,-126.9,-177.66,-177.66
309,John Bates,TE,WAS,14.4,-127.1,-177.93999999999997,-177.93999999999997
310,Durham Smythe,TE,MIA,14.3,-127.2,-178.07999999999998,-178.07999999999998
311,Devin Culp,TE,TB,13.799999999999999,-127.7,-178.78,-178.78
312,Ben Sinnott,TE,WAS,13.8,-127.7,-178.78,-178.78
313,DJ Turner,WR,LV,47.1,-149.4,-179.28,-179.28
314,Spencer Rattler,QB,NO,67.28,-199.58,-179.622,-179.622
315,Pharaoh Brown,TE,SEA,12.5,-129.0,-180.6,-180.6
316,Cordarrelle Patterson,RB,PIT,37.5,-120.4,-180.60000000000002,-180.60000000000002
317,Jamaal Williams,RB,NO,37.1,-120.80000000000001,-181.20000000000002,-181.20000000000002
318,Chris Manhertz,TE,NYG,12.0,-129.5,-181.29999999999998,-181.29999999999998
319,Charlie Woerner,TE,ATL,11.6,-129.9,-181.85999999999999,-181.85999999999999
320,Gerald Everett,TE,CHI,11.6,-129.9,-181.85999999999999,-181.85999999999999
321,Luke Musgrave,TE,GB,11.5,-130.0,-182.0,-182.0
322,Tucker Fisk,TE,LAC,10.9,-130.6,-182.83999999999997,-182.83999999999997
323,D'Ernest Johnson,RB,JAX,35.9,-122.0,-183.0,-183.0
324,Michael Carter,RB,ARI,35.8,-122.10000000000001,-183.15,-183.15
325,Peyton Hendershot,TE,KC,10.1,-131.4,-183.96,-183.96
326,Pierre Strong,RB,CLE,35.2,-122.7,-184.05,-184.05
327,Davis Allen,TE,LA,9.9,-131.6,-184.23999999999998,-184.23999999999998
328,Tip Reiman,TE,ARI,9.7,-131.8,-184.52,-184.52
329,Jahan Dotson,WR,PHI,41.9,-154.6,-185.51999999999998,-185.51999999999998
